epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.7115481593545134,0.7122459097669807,0.7054914989251515,0.7059930658741952,0.7149220489977728,0.7259528130671506,0.7071278825995806,0.7044228694714132,0.711169995923359,0.6937826844857641,0.7120454768205429,0.714537617554859,0.7009382716049383,0.7123683667148462,0.7180798740901043,0.7258308920092938,0.7145204354076813,0.7027616968776691,0.7142857142857142,0.6971974004874086
6,0.10032,0.10042,0.09947,0.09954,0.1008,0.10235,0.0997,0.09932,0.10027,0.09782,0.10011,0.10046,0.09855,0.10016,0.10096,0.10205,0.10046,0.09881,0.10043,0.09802
7,0.7283326855810339,0.7317466720451795,0.7253002321122213,0.7390748241313153,0.7334941211938499,0.7438843220758641,0.7253083374444993,0.7224824355971897,0.7224947442186405,0.7127269120126971,0.7279808268424206,0.730841491150005,0.7252293115613345,0.7346138769110153,0.7315285975982089,0.7489318413021363,0.724580949513199,0.723559589581689,0.721336142040325,0.7116919393455705
7,0.10015,0.10043,0.09952,0.10051,0.10074,0.10223,0.09963,0.09925,0.09972,0.09783,0.10005,0.10042,0.09909,0.10053,0.10072,0.10246,0.09999,0.0991,0.09975,0.09789
8,0.728538283062645,0.7328868314783807,0.7276090342679129,0.7364049831916156,0.7337511371676944,0.7499735141434474,0.7264503441494592,0.7247890719164323,0.7239620524329287,0.7128652597402598,0.72964332101109,0.7329500396510706,0.7248249334253871,0.7414686825053995,0.7342319686148275,0.744429374152296,0.7236670348428558,0.7252619324796274,0.7223614312919715,0.7123136941082325
8,0.10004,0.10043,0.09958,0.10065,0.10068,0.10241,0.0996,0.09927,0.09955,0.09778,0.10006,0.10046,0.0992,0.10092,0.10071,0.10234,0.09974,0.09922,0.09952,0.09782
9,0.730257320319432,0.731833565598248,0.7266317485898468,0.7430904522613065,0.7327438963126696,0.745,0.7229133226324238,0.7242323489145316,0.7229922543823889,0.7139991977537103,0.7297297297297297,0.7311520646496501,0.7295164879627756,0.739612188365651,0.7336778296730597,0.7454323995127893,0.7240434484783247,0.7255650426921145,0.7221831339833149,0.7142279708973323
9,0.10006,0.10041,0.09959,0.10096,0.10062,0.10235,0.09948,0.09928,0.09944,0.09781,0.10005,0.1004,0.0994,0.10104,0.10068,0.1023,0.09962,0.09928,0.09939,0.09784
10,0.7302235179786201,0.7315852682145716,0.7303393213572855,0.7489738604450206,0.7328483378801658,0.7455183164458301,0.7248380547230011,0.7261940372918536,0.7228684130676646,0.7145708582834331,0.728633320204805,0.7317558162656592,0.7257886830245368,0.7396967538414572,0.7331593213532778,0.7430364848960377,0.7203364069307934,0.7246650124069479,0.7222389709576926,0.7127595242894578
10,0.10003,0.10035,0.09966,0.10127,0.10055,0.10228,0.09942,0.0993,0.09933,0.0978,0.10005,0.10042,0.09945,0.10115,0.10068,0.10225,0.09948,0.09933,0.09935,0.09785
11,0.729564100029653,0.7328214215396731,0.7248069689170462,0.7408131755018013,0.7329979879275654,0.7446220643378725,0.7218030182684669,0.7250900360144058,0.7221052631578948,0.7123889286079053,0.7298462141247918,0.7303190957287187,0.7264490988796883,0.7410893707033316,0.7317148441518362,0.7436305732484076,0.722799451088022,0.7248302332447594,0.7229628144732886,0.7135975915704967
