epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.7881869320640416,0.7900962309542903,0.7745909917188447,0.7769929364278507,0.780884019644881,0.7809383080901366,0.7827692307692308,0.7860342019543974,0.7855107855107855,0.7785221674876848,0.7877254729432468,0.7797365754812564,0.7781392984239959,0.7799650043744532,0.7954595547718757,0.7749706758097988,0.7724857685009487,0.7726380472817274,0.7936987483815279,0.784523465356076
6,0.10073,0.10098,0.099,0.0993,0.0998,0.09981,0.10004,0.10046,0.10039,0.0995,0.10074,0.09972,0.09951,0.09975,0.10173,0.09911,0.09879,0.09881,0.1015,0.10033
7,0.8085086312612018,0.8064004755771327,0.8179905312993161,0.8131565527791943,0.8103712795335993,0.8264379414732593,0.8050863541468969,0.8167218709224129,0.8055946870597706,0.8038500506585613,0.8091127098321342,0.8052550231839258,0.8143947205609404,0.8127340823970037,0.8099412292060962,0.8250818330605565,0.8075,0.8142590958124939,0.8064846067300808,0.8062525709584534
7,0.10018,0.10017,0.09992,0.09977,0.09984,0.10085,0.09962,0.10056,0.09983,0.09928,0.10024,0.0995,0.09997,0.09998,0.10078,0.10044,0.09918,0.09961,0.10045,0.09986
8,0.8119426134160528,0.8066548533175821,0.8141835016835017,0.8124166239096973,0.8108655990269613,0.8257128564282141,0.8055397457787896,0.8138396789664285,0.8080684596577017,0.8042881820953155,0.813985736925515,0.8061520603598376,0.8146261967814219,0.8115722508330809,0.8098393574297189,0.8252522284258987,0.8121980676328502,0.8149831982605258,0.8041071069055767,0.8065648224607762
8,0.10014,0.09991,0.10006,0.09989,0.09987,0.10116,0.09951,0.10047,0.09975,0.09923,0.10024,0.09943,0.10009,0.09997,0.10043,0.10085,0.09947,0.09987,0.09997,0.09968
9,0.810311658330127,0.8048973926836522,0.8134704370179948,0.810712847362062,0.8084026791150802,0.8188824662813102,0.8072146658781786,0.8133514986376023,0.8065700877371965,0.8050599737929645,0.8122542909195513,0.8053892215568863,0.8189920424403183,0.8158405723045478,0.8100010021044193,0.823898139079334,0.810042586907002,0.8148952983010668,0.8048531810766721,0.8020349698705918
9,0.10012,0.09978,0.10016,0.09994,0.09986,0.10115,0.09955,0.10046,0.09971,0.09927,0.1002,0.09937,0.10029,0.1001,0.10026,0.10101,0.09955,0.1,0.09976,0.09946
10,0.8115927717981632,0.803921568627451,0.8107969151670951,0.8113981139811398,0.8066980023501762,0.8207841951416188,0.8054022654661632,0.8133599202392822,0.8063530849114233,0.8021866774650739,0.8138826872336107,0.8048006347946836,0.8117911515275366,0.8099727634611356,0.8040435458786936,0.8223335002503755,0.8092009685230024,0.8137869292748433,0.8022598870056498,0.8029110936270654
10,0.10015,0.09969,0.10017,0.10001,0.09982,0.1012,0.09954,0.10047,0.0997,0.09924,0.10027,0.09938,0.10029,0.10009,0.10007,0.10112,0.09963,0.10011,0.09963,0.0994
11,0.8119826566811195,0.8035259549461312,0.816026851269142,0.8080265599062592,0.807121057985758,0.8183281360024142,0.8053062817011315,0.8118732450862415,0.8058040151063407,0.8022426095820592,0.8105303985261321,0.8044967673453634,0.8138264341248161,0.8053384755911905,0.8063090214988949,0.8185616233960011,0.8045786653677545,0.8132411067193677,0.8032153032153032,0.8035549162642556
11,0.10008,0.09937,0.10053,0.10012,0.09982,0.10146,0.09945,0.10045,0.09954,0.09918,0.10017,0.09934,0.10052,0.10007,0.09969,0.10154,0.09977,0.10046,0.09922,0.09923
12,0.8109607709529836,0.8026045236463331,0.8146043771043772,0.8095238095238095,0.8062208089039054,0.8161354581673307,0.807403066705733,0.8132914498871111,0.8045127997571588,0.802374723284363,0.8118694362017804,0.8035890356931572,0.8154560810810811,0.805504958510423,0.8038272718164512,0.8204922953772263,0.8067614291202458,0.8123393316195373,0.8051974214343272,0.8029101856497742
