epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.45472538347352787,0.4614848031888391,0.46144578313253015,0.47849829351535844,0.4598083711548159,0.4784349044331031,0.43706540360778,0.4562619262830171,0.444875236106969,0.4521330883853848,0.453334658582646,0.4610778443113773,0.46342435718556907,0.4806711979609176,0.45924020577760183,0.48310588235294116,0.44112653550384495,0.4541409647082618,0.4467326732673267,0.45264023012122456
6,0.09918,0.10066,0.10065,0.10437,0.10029,0.10435,0.09533,0.09952,0.09703,0.09862,0.09865,0.10033,0.10084,0.1046,0.09993,0.10513,0.09599,0.09882,0.09721,0.0985
7,0.467277617292559,0.4665606677929046,0.47805171377029465,0.49978759558198815,0.4735158904657205,0.49688958009331263,0.45166650376307305,0.4691061787642471,0.45257772530499796,0.4592886986650363,0.46539144153027023,0.46713497240341184,0.4757419224146662,0.4967122429808998,0.47145355416109447,0.5006246996636232,0.45634687070825974,0.468414309648172,0.4511203648621852,0.4606514262593566
7,0.09915,0.0998,0.10103,0.1052,0.10036,0.10488,0.09557,0.09951,0.09651,0.09801,0.09869,0.09971,0.10089,0.10499,0.09998,0.10567,0.09641,0.0991,0.09645,0.09811
8,0.4683519304828676,0.4673196082350589,0.4859970311726868,0.4986243386243385,0.4717837614773548,0.5000975229178857,0.4547803617571059,0.47478869134363155,0.4540263831462886,0.4606171335769388,0.46769109535066977,0.46775153800357216,0.48300269165586684,0.4993865030674848,0.4734444559478206,0.5007397179208994,0.45826771653543297,0.47156398104265407,0.45207124274564736,0.4612815062253264
8,0.09906,0.09941,0.10156,0.10522,0.10011,0.10512,0.09572,0.09976,0.09629,0.09775,0.09872,0.0994,0.10126,0.10515,0.09998,0.1057,0.09653,0.09927,0.09612,0.09787
9,0.47342995169082136,0.4671768022553363,0.48218285481571976,0.4991708126036484,0.47434725185410964,0.5033359497645211,0.45676599902296044,0.47041001817814576,0.45360517155643953,0.4659215647141003,0.47016945753534545,0.46888624653190647,0.4813559322033898,0.5002484842460988,0.47245442642763613,0.5024775002528061,0.4594067135050742,0.46685500958530923,0.4548846342660775,0.46044205742615163
9,0.09923,0.09917,0.10157,0.10521,0.10007,0.10535,0.09585,0.09959,0.09611,0.09786,0.09885,0.09929,0.10135,0.10526,0.09992,0.10579,0.09665,0.09909,0.0961,0.0977
10,0.46866725507502205,0.4672767057887408,0.4802519748025198,0.49700355510411365,0.47267594273038915,0.5029645261782736,0.4525981753272511,0.470605730147715,0.45099206349206356,0.4606971276704488,0.4688673650919154,0.4670126759157601,0.48106216550020586,0.5027703673301868,0.47455718234872524,0.5009089072914562,0.4671539687002155,0.4713874838837647,0.4539147670961349,0.46035598705501635
10,0.09923,0.09912,0.10159,0.10521,0.10007,0.10558,0.09584,0.0996,0.09598,0.09779,0.09883,0.0991,0.10134,0.10539,0.09992,0.10573,0.097,0.09913,0.096,0.09755
11,0.46826586706646667,0.46749849064198024,0.483218762636474,0.5004014452027299,0.4721099434114794,0.5039904229848364,0.4550419348546909,0.4696863413167651,0.4526753041242212,0.4604005232967697,0.4691394367579236,0.46533066132264533,0.4799196787148594,0.497553017944535,0.47632256786209626,0.4979223674875849,0.45280599664661203,0.46851461283519136,0.45207903273370686,0.4592615196826365
11,0.09918,0.09875,0.10187,0.10548,0.09996,0.106,0.096,0.09954,0.09571,0.09753,0.09898,0.09877,0.10151,0.10555,0.10012,0.10581,0.09699,0.09922,0.09572,0.09732
12,0.47267759562841527,0.4689231987331749,0.47652654188401355,0.49881601976732215,0.4721886336154776,0.49899919935948756,0.4560911989179789,0.4698651863600317,0.4518724545544849,0.45891536565324564,0.4711175616835994,0.46847203004546356,0.4756616502335237,0.49562418267779895,0.4701853344077357,0.499800796812749,0.4548989113530326,0.4671496126370861,0.451628874145955,0.4576831662705384
12,0.09936,0.09881,0.10176,0.10539,0.09986,0.10604,0.09615,0.09953,0.09564,0.09747,0.09923,0.09883,0.10152,0.10552,0.10008,0.10578,0.09693,0.09917,0.09575,0.0972
13,0.4687805832844,0.46630727762803237,0.47978436657681944,0.4974854154093744,0.47020131552720756,0.5001999200319872,0.45885527076508004,0.46618063993519643,0.45090656890914493,0.45915032679738566,0.4681728880157171,0.4676715589051963,0.48128182090446237,0.5070407160790307,0.4731226092208576,0.5052258126378368,0.45012406947890826,0.47373559851591485,0.4509181141439206,0.46057329388962565
13,0.09946,0.09884,0.10158,0.10542,0.09987,0.10613,0.09639,0.09924,0.09558,0.09748,0.09924,0.09881,0.10143,0.10583,0.10005,0.10596,0.09657,0.09925,0.09569,0.09716
14,0.4688116857481247,0.4659904534606206,0.48200578207556566,0.5036692506459948,0.4724001219884111,0.5029251170046802,0.4510153541357107,0.47082254530969936,0.45141034585866646,0.46012394595143746,0.46838430524141994,0.464831189710611,0.4859547606522884,0.5015515903801396,0.47526838567272,0.5032467532467533,0.4550769830442408,0.47233201581027673,0.4500348709773837,0.45641547861507137
14,0.09934,0.09886,0.10165,0.10569,0.09986,0.10619,0.09622,0.09933,0.09555,0.09731,0.09918,0.09866,0.10164,0.1059,0.10019,0.10601,0.09641,0.0995,0.0955,0.09701
15,0.46675805346127486,0.4678645473393227,0.4809857012473381,0.489620758483034,0.4686899342438038,0.49828107094489005,0.4508099565389174,0.47408491947291365,0.45284688759956726,0.45853408508457194,0.4689782799259765,0.4634735359227209,0.4769106674732809,0.49268192125334975,0.4677910993700467,0.5008296730112249,0.44837875472448774,0.4680322163667098,0.45266918039293513,0.46075361147590665
15,0.09932,0.09895,0.10174,0.10545,0.09976,0.10606,0.09621,0.09955,0.0957,0.09728,0.09939,0.09871,0.10167,0.10569,0.1001,0.10622,0.09581,0.09956,0.09564,0.09722
16,0.4692688610544713,0.4670247687257536,0.4763426450881353,0.498545666084933,0.47137710168134517,0.49913043478260866,0.44848064931208553,0.466626457579413,0.4510309278350515,0.4577978821836127,0.4690316952602501,0.46726546906187627,0.4800956241554931,0.49196205691462813,0.4706176794473922,0.4971830985915494,0.4517995488869275,0.46783859368757497,0.4506650784196943,0.4585838003056546
16,0.09948,0.09905,0.10157,0.10549,0.09984,0.10598,0.09604,0.09953,0.09574,0.09728,0.09944,0.09885,0.10174,0.10551,0.09992,0.10625,0.09582,0.09959,0.09564,0.09725
17,0.4703725149585023,0.4655206875874476,0.4767465683261626,0.49325243226278903,0.4728326008789452,0.496521566289008,0.4563712586526275,0.47090676380821106,0.4500150708329147,0.4571428571428571,0.4676597412779302,0.4639711769415533,0.48198598361464806,0.4917563431730675,0.472610955617753,0.4933637494815428,0.4500798722044729,0.4671760329747662,0.451558634339436,0.45746845746845743
17,0.09944,0.09897,0.10165,0.10532,0.09993,0.10594,0.09612,0.09964,0.09572,0.09727,0.09936,0.09872,0.10207,0.10541,0.10008,0.10604,0.09568,0.09965,0.09569,0.0973
18,0.4665487768936045,0.4657506969334926,0.47684858266922225,0.49017248295226634,0.47064716489681424,0.4946964339832306,0.45221926975691373,0.4668018246325393,0.45107351340655,0.4589997975298644,0.46775446775446783,0.4689131934180708,0.4785140562248995,0.49143556280587275,0.4695775217303415,0.49411172622043287,0.45562015503875963,0.4685188886667999,0.4479919678714859,0.4588502894954508
18,0.09945,0.09904,0.10162,0.10512,0.10005,0.10581,0.09593,0.09977,0.09583,0.09736,0.09949,0.09893,0.10211,0.10491,0.10009,0.10573,0.09606,0.09958,0.09572,0.09738
19,0.46845975232198145,0.46520219670494267,0.4785350966429298,0.48627726952850103,0.46945370089871763,0.49251618122977336,0.4491861849940453,0.47294766926185083,0.4503619954378657,0.45739130434782604,0.4660251374705421,0.4648789273564139,0.47576006573541507,0.4921660791226008,0.4708337575078896,0.4944873776403915,0.4520788600429436,0.47190678384516627,0.44858509366281396,0.46261447116836074
19,0.0996,0.09917,0.10165,0.10456,0.10009,0.10555,0.09601,0.10002,0.09594,0.09741,0.09953,0.09907,0.10182,0.10466,0.10004,0.10551,0.09607,0.09971,0.09579,0.09778
20,0.4656323644933228,0.46668004817342434,0.47831539345804164,0.4908289064849153,0.4705586311021641,0.4959983993597439,0.45157801592763747,0.4684648948829828,0.4507557048305838,0.46223867160148036,0.4651914226965632,0.4663878099790858,0.47746277789108704,0.49325923638983227,0.46942482341069636,0.49902458056964505,0.4503317817173418,0.4672237143141351,0.4484469584201646,0.45657921496847664
