Epoch:1   Accuracy:85.20
Epoch:2   Accuracy:86.12
Epoch:3   Accuracy:83.87
Epoch:4   Accuracy:81.21
Epoch:5   Accuracy:74.44
Epoch:6   Accuracy:87.59
Epoch:7   Accuracy:88.23
Epoch:8   Accuracy:89.07
Epoch:9   Accuracy:89.19
Epoch:10   Accuracy:89.17
Epoch:11   Accuracy:89.76
Epoch:12   Accuracy:90.06
Epoch:13   Accuracy:90.37
Epoch:14   Accuracy:90.31
Epoch:15   Accuracy:90.52
Epoch:16   Accuracy:90.53
Epoch:17   Accuracy:90.74
Epoch:18   Accuracy:90.80
Epoch:19   Accuracy:90.77
Epoch:20   Accuracy:90.75
Epoch:21   Accuracy:90.77
Epoch:22   Accuracy:90.84
Epoch:23   Accuracy:91.10
Epoch:24   Accuracy:90.72
Epoch:25   Accuracy:91.04
Epoch:26   Accuracy:91.10
Epoch:27   Accuracy:91.49
Epoch:28   Accuracy:91.65
Epoch:29   Accuracy:91.52
Epoch:30   Accuracy:91.41
Epoch:31   Accuracy:91.60
Epoch:32   Accuracy:91.45
Epoch:33   Accuracy:91.24
Epoch:34   Accuracy:91.41
Epoch:35   Accuracy:91.70
Epoch:36   Accuracy:91.52
Epoch:37   Accuracy:91.45
Epoch:38   Accuracy:91.27
Epoch:39   Accuracy:91.67
Epoch:40   Accuracy:91.59
Epoch:41   Accuracy:91.25
Epoch:42   Accuracy:91.59
Epoch:43   Accuracy:91.89
Epoch:44   Accuracy:91.63
Epoch:45   Accuracy:91.71
Epoch:46   Accuracy:91.59
Epoch:47   Accuracy:91.69
Epoch:48   Accuracy:91.50
Epoch:49   Accuracy:91.07
Epoch:50   Accuracy:91.89
Epoch:51   Accuracy:92.09
Epoch:52   Accuracy:91.76
Epoch:53   Accuracy:91.78
Epoch:54   Accuracy:91.55
Epoch:55   Accuracy:91.91
Epoch:56   Accuracy:91.81
Epoch:57   Accuracy:91.72
Epoch:58   Accuracy:91.64
Epoch:59   Accuracy:91.72
Epoch:60   Accuracy:91.36
Epoch:61   Accuracy:91.67
Epoch:62   Accuracy:91.23
Epoch:63   Accuracy:91.76
Epoch:64   Accuracy:91.49
Epoch:65   Accuracy:91.78
Epoch:66   Accuracy:91.74
Epoch:67   Accuracy:91.98
Epoch:68   Accuracy:91.91
Epoch:69   Accuracy:91.30
Epoch:70   Accuracy:91.73
Epoch:71   Accuracy:91.85
Epoch:72   Accuracy:91.99
Epoch:73   Accuracy:91.80
Epoch:74   Accuracy:91.59
Epoch:75   Accuracy:92.20
Epoch:76   Accuracy:92.12
Epoch:77   Accuracy:91.56
Epoch:78   Accuracy:92.11
Epoch:79   Accuracy:91.81
Epoch:80   Accuracy:91.94
Epoch:81   Accuracy:91.91
Epoch:82   Accuracy:92.11
Epoch:83   Accuracy:90.85
Epoch:84   Accuracy:91.65
Epoch:85   Accuracy:91.94
Epoch:86   Accuracy:92.01
Epoch:87   Accuracy:91.13
Epoch:88   Accuracy:91.89
Epoch:89   Accuracy:91.73
Epoch:90   Accuracy:91.87
Epoch:91   Accuracy:91.70
Epoch:92   Accuracy:91.75
Epoch:93   Accuracy:91.69
Epoch:94   Accuracy:90.93
Epoch:95   Accuracy:91.71
Epoch:96   Accuracy:91.72
Epoch:97   Accuracy:92.04
Epoch:98   Accuracy:91.61
Epoch:99   Accuracy:91.68
Epoch:100   Accuracy:91.19
Epoch:101   Accuracy:91.92
Epoch:102   Accuracy:91.59
Epoch:103   Accuracy:91.78
Epoch:104   Accuracy:91.68
Epoch:105   Accuracy:92.06
Epoch:106   Accuracy:91.92
Epoch:107   Accuracy:91.81
Epoch:108   Accuracy:91.57
Epoch:109   Accuracy:91.77
Epoch:110   Accuracy:91.74
Epoch:111   Accuracy:92.00
Epoch:112   Accuracy:92.01
Epoch:113   Accuracy:91.37
Epoch:114   Accuracy:92.12
Epoch:115   Accuracy:91.86
Epoch:116   Accuracy:91.94
Epoch:117   Accuracy:91.90
Epoch:118   Accuracy:91.89
Epoch:119   Accuracy:92.02
Epoch:120   Accuracy:91.26
Epoch:121   Accuracy:91.89
Epoch:122   Accuracy:91.91
Epoch:123   Accuracy:91.72
Epoch:124   Accuracy:91.59
Epoch:125   Accuracy:91.45
Epoch:126   Accuracy:91.75
Epoch:127   Accuracy:91.65
Epoch:128   Accuracy:91.70
Epoch:129   Accuracy:91.88
Epoch:130   Accuracy:91.08
Epoch:131   Accuracy:92.27
Epoch:132   Accuracy:91.64
Epoch:133   Accuracy:91.94
Epoch:134   Accuracy:92.27
Epoch:135   Accuracy:90.67
Epoch:136   Accuracy:91.42
Epoch:137   Accuracy:91.10
Epoch:138   Accuracy:91.93
Epoch:139   Accuracy:91.82
Epoch:140   Accuracy:91.73
Epoch:141   Accuracy:91.70
Epoch:142   Accuracy:91.84
Epoch:143   Accuracy:91.94
Epoch:144   Accuracy:91.39
Epoch:145   Accuracy:92.16
