epoch,L_x,L_u,lambda_u,L_reg,L_total
6,1.5435617224258535,0.0012184778625298493,37.408088235294116,0.0029559200835030746,1.5805712082222396
6,1.5578866525761133,0.0017511563062514134,37.40898058252428,0.003215321436302863,1.6094451153162614
7,1.3820662318804617,0.0015159576638873542,56.16028708133971,0.004688153314653731,1.4575241684343256
7,1.3774649927822442,0.0015446347683442023,56.15985576923077,0.0043713027905771295,1.4541041805193975
8,1.3253820390222175,0.00147010011455873,74.9102870813397,0.005273048792693889,1.4268952633775593
8,1.3037782547019776,0.0014304207708586807,74.91071428571429,0.005500316790615519,1.4026963747683026
9,1.280116934810529,0.0013829915430318815,93.6602870813397,0.006016807390029351,1.4025074078135513
9,1.2534012811524526,0.0013562882400860656,93.66071428571429,0.005827532333898403,1.3736231088638307
10,1.2572376245006,0.0013768077329776617,112.4111374407583,0.006349223682445019,1.4055205781312916
10,1.2569919547966222,0.0013479434678433507,112.4102870813397,0.005983987977977789,1.4019061951546008
11,1.2338493169766467,0.0013342236461927805,131.1611374407583,0.006708737007028896,1.4030263443693731
11,1.2441146522060806,0.001328867995409741,131.1619718309859,0.007320692452291648,1.413169350702438
12,1.2200570337052614,0.0013020870978405856,149.9115566037736,0.006952692867687218,1.4100439492261634
12,1.2263184548554262,0.0013053858728849846,149.9111374407583,0.007239392394711974,1.4170645029058953
13,1.2040023261083748,0.0012981011208261029,168.6615566037736,0.00747315084478238,1.4183755207736537
13,1.2082944975645056,0.0012855588150060607,168.6611374407583,0.007006509617959718,1.4202539406681514
14,1.1940939336452845,0.0012386566789091547,187.4115566037736,0.0070356147897535195,1.4216523055198058
14,1.205272059957936,0.001278756381581397,187.4115566037736,0.007285646027841447,1.4402483206874919
15,1.1933857868864852,0.001241780128077393,206.1615566037736,0.0073153724155898365,1.4448663507992368
15,1.1901067610619203,0.0012735625960148063,206.1615566037736,0.007147699207361823,1.4478673873082646
16,1.1763794458699677,0.001235688598892423,224.91155660377356,0.007589286187760321,1.4503568388381094
16,1.1659619212150574,0.0011949141704129763,224.9119718309859,0.007859606698085445,1.4313810792327486
17,1.1725678047481574,0.0012087945679185104,243.66155660377356,0.008479568753655086,1.464452049079931
17,1.1634683907032013,0.0012152619196710457,243.66155660377356,0.008369935737957931,1.4566092969111677
18,1.1874495993757472,0.0012498744891873373,262.4119718309859,0.00831150039680687,1.5120278182723712
18,1.155823955190516,0.001193822302913215,262.4123831775701,0.007997184903709062,1.4658366068501338
19,1.1681439792606192,0.0012351339468415477,281.1619718309859,0.008412910190284112,1.5123544696351172
19,1.1648904815526075,0.0012216740108844978,281.1619718309859,0.008038532117845167,1.5050498263936647
20,1.1577851828275152,0.0012016512028339534,299.9119718309859,0.008684498187976545,1.515758152858752
20,1.177334189135144,0.0012350051386168165,299.9119718309859,0.007765638406996226,1.5439894495995392
21,1.1456491146410737,0.0012002299019139887,300.0,0.008568516730061062,1.5142866019333634
21,1.16656419022061,0.0012085941919641326,300.0,0.007862942473893271,1.5370053921904518
22,1.141809882961701,0.0011688096820872938,300.0,0.008503531213527737,1.5009563233807823
22,1.1674588578883733,0.001253582516366346,300.0,0.008528391745759645,1.552062000905242
23,1.1529291689952956,0.0011793487373724248,300.0,0.008825735397915417,1.5155595217909767
23,1.1662196547628563,0.001212213525959839,300.0,0.00903664869865594,1.5389203635331625
24,1.1438643759656175,0.0011681717159237417,300.0,0.00882340571081492,1.5031392961461967
24,1.1674138922934179,0.001223837626538524,300.0,0.008419404660041133,1.5429845833116107
25,1.1548495991764782,0.0012111746960115036,300.0,0.008259470855260145,1.5264614767560334
25,1.1633689162343048,0.0011959494677707986,300.0,0.007981153262432579,1.5301349118698475
26,1.1385354625287456,0.0011730651544172004,300.0,0.008584790260348226,1.4990397992535172
26,1.1527825893357744,0.0011988495515800233,300.0,0.00904646637892827,1.5214839242225469
27,1.1465056014615436,0.0011796677007264089,300.0,0.00884091967586861,1.509246826449106
27,1.1391769398090452,0.0011743335104764027,300.0,0.009595568135900553,1.5010725661765698
28,1.1435263265516156,0.0011865664276220426,300.0,0.008874873761261734,1.5083711292142066
28,1.1357644097270252,0.0011752337810559477,300.0,0.008599351203748,1.4969338908373753
29,1.1253875524498695,0.0011396279083402438,300.0,0.008828562794816355,1.4761044901470806
29,1.1263533752655315,0.0011606099970462498,300.0,0.008844070380257668,1.4833804460886484
30,1.140320673584938,0.001159274844717907,300.0,0.008305886305471952,1.4964090119357463
30,1.14714666688165,0.0011752786380130537,300.0,0.008631643195918134,1.5083619012389071
31,1.1293949922111546,0.0011841041687658388,300.0,0.008385949438463932,1.493012188193954
31,1.110869207354479,0.0011546133796760249,300.0,0.009120435713855334,1.4663736567940824
32,1.1168119652326718,0.0011593808425417126,300.0,0.009621884810283433,1.474248106535091
