epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.7108603667136812,0.7136875685375337,0.705181598062954,0.7080930602505469,0.7155833669761809,0.7269809428284855,0.7079077603453723,0.7029042386185244,0.7110682763518312,0.6953888237592809,0.7096203029706867,0.7148151760460353,0.7011651816312543,0.7132564841498559,0.716584887144259,0.7257375381485249,0.7121273989383421,0.7014330454588593,0.7124360446904041,0.6973873688541452
6,0.10015,0.10055,0.09935,0.09976,0.10082,0.10243,0.09974,0.09903,0.10018,0.09797,0.09988,0.10061,0.09869,0.10039,0.10086,0.10215,0.10024,0.09873,0.10028,0.09816
7,0.7288918840858766,0.7298379027416451,0.7255809274720852,0.7447227387072077,0.7324904675898053,0.7454439705312137,0.72216709664616,0.7230679156908665,0.7220154882832144,0.7133413461538461,0.7286626669247145,0.7322991249005568,0.7258710452543051,0.7420120898100173,0.7329738366287197,0.74197965571205,0.7237713139418256,0.72207563764292,0.7220659163987138,0.7125940792774712
7,0.10009,0.10035,0.09946,0.10099,0.10066,0.10236,0.09941,0.09913,0.09962,0.09793,0.09996,0.10057,0.09918,0.10114,0.10074,0.102,0.09979,0.09893,0.0997,0.09799
8,0.730938201698721,0.7326447512166054,0.7272083375493271,0.7476038338658146,0.7328898296542687,0.7427971761114291,0.7227702838735655,0.7243419106773143,0.7235347340906806,0.7130556668001602,0.7308504511422538,0.7321180899544283,0.7302202283849919,0.7490118577075099,0.7343492586490938,0.7415510660087515,0.7242260442260442,0.7229274097580325,0.7232062443710597,0.713590757069018
8,0.10011,0.10036,0.09952,0.10148,0.10058,0.10216,0.09929,0.09917,0.09946,0.09785,0.1,0.10047,0.09945,0.10162,0.10068,0.10185,0.09959,0.09896,0.09948,0.0979
9,0.7305476911061213,0.7326288505632539,0.7286038358424417,0.746542783059637,0.7361334405144695,0.742397137745975,0.7237877128348102,0.7249444283367159,0.7233546293479363,0.7135102533172497,0.7292362065580208,0.7326457754859182,0.7303257131296783,0.7516965179664034,0.7354037267080745,0.7433685176686553,0.7225141471301535,0.7260431654676259,0.722570216205294,0.715107628211487
9,0.10009,0.10035,0.09959,0.10167,0.10064,0.10204,0.09924,0.0992,0.09936,0.09782,0.09994,0.10041,0.09957,0.10193,0.10067,0.10182,0.0994,0.09905,0.09932,0.09789
10,0.7298235464275383,0.7318168213109848,0.7309054122407688,0.7502723904990194,0.7347420248230587,0.7424988388295402,0.7227979274611399,0.7253891147020919,0.7247390290868552,0.7151110668393266,0.7289499509322865,0.7321674199253292,0.7279935762320586,0.7527712462210279,0.7351874244256349,0.7428183053919348,0.7230222923653581,0.7253599114064231,0.7226511581269428,0.7121725731895223
10,0.10005,0.10031,0.09967,0.10187,0.10062,0.10195,0.09918,0.09921,0.09932,0.09782,0.09992,0.10038,0.09959,0.10216,0.10067,0.10179,0.09932,0.09911,0.09925,0.09781
