Epoch:1   Accuracy:91.63
Epoch:2   Accuracy:92.09
Epoch:3   Accuracy:91.96
Epoch:4   Accuracy:91.53
Epoch:5   Accuracy:91.14
Epoch:6   Accuracy:91.92
Epoch:7   Accuracy:91.87
Epoch:8   Accuracy:91.83
Epoch:9   Accuracy:91.97
Epoch:10   Accuracy:92.49
Epoch:11   Accuracy:92.17
Epoch:12   Accuracy:92.67
Epoch:13   Accuracy:92.07
Epoch:14   Accuracy:92.61
Epoch:15   Accuracy:92.86
Epoch:16   Accuracy:92.54
Epoch:17   Accuracy:92.86
Epoch:18   Accuracy:92.76
Epoch:19   Accuracy:92.42
Epoch:20   Accuracy:92.91
Epoch:21   Accuracy:92.90
Epoch:22   Accuracy:92.74
Epoch:23   Accuracy:92.64
Epoch:24   Accuracy:92.57
Epoch:25   Accuracy:92.97
Epoch:26   Accuracy:92.59
Epoch:27   Accuracy:92.79
Epoch:28   Accuracy:93.11
Epoch:29   Accuracy:92.60
Epoch:30   Accuracy:92.42
Epoch:31   Accuracy:92.57
Epoch:32   Accuracy:92.56
Epoch:33   Accuracy:92.30
Epoch:34   Accuracy:92.40
Epoch:35   Accuracy:92.64
Epoch:36   Accuracy:92.91
Epoch:37   Accuracy:92.34
Epoch:38   Accuracy:92.38
Epoch:39   Accuracy:92.34
Epoch:40   Accuracy:92.63
Epoch:41   Accuracy:92.76
Epoch:42   Accuracy:92.71
Epoch:43   Accuracy:92.63
Epoch:44   Accuracy:92.79
Epoch:45   Accuracy:92.63
Epoch:46   Accuracy:92.82
Epoch:47   Accuracy:92.65
Epoch:48   Accuracy:92.29
Epoch:49   Accuracy:92.71
Epoch:50   Accuracy:92.50
Epoch:51   Accuracy:92.66
Epoch:52   Accuracy:92.65
Epoch:53   Accuracy:92.78
Epoch:54   Accuracy:92.30
Epoch:55   Accuracy:91.76
Epoch:56   Accuracy:92.40
Epoch:57   Accuracy:92.87
Epoch:58   Accuracy:92.68
