Epoch:1   Accuracy:60.48
Epoch:2   Accuracy:65.58
Epoch:3   Accuracy:67.85
Epoch:4   Accuracy:69.04
Epoch:5   Accuracy:70.17
Epoch:6   Accuracy:65.68
Epoch:7   Accuracy:65.97
Epoch:8   Accuracy:67.01
Epoch:9   Accuracy:66.67
Epoch:10   Accuracy:67.07
Epoch:11   Accuracy:67.28
Epoch:12   Accuracy:67.57
Epoch:13   Accuracy:67.85
Epoch:14   Accuracy:67.54
Epoch:15   Accuracy:67.78
Epoch:16   Accuracy:68.33
Epoch:17   Accuracy:68.13
Epoch:18   Accuracy:67.80
Epoch:19   Accuracy:67.97
Epoch:20   Accuracy:68.40
Epoch:21   Accuracy:68.36
Epoch:22   Accuracy:67.08
Epoch:23   Accuracy:67.24
Epoch:24   Accuracy:68.07
Epoch:25   Accuracy:67.63
Epoch:26   Accuracy:68.12
Epoch:27   Accuracy:67.81
Epoch:28   Accuracy:68.15
Epoch:29   Accuracy:68.62
Epoch:30   Accuracy:68.54
Epoch:31   Accuracy:68.28
Epoch:32   Accuracy:68.18
Epoch:33   Accuracy:68.46
Epoch:34   Accuracy:68.95
Epoch:35   Accuracy:68.00
Epoch:36   Accuracy:67.87
Epoch:37   Accuracy:67.99
Epoch:38   Accuracy:68.45
Epoch:39   Accuracy:68.33
Epoch:40   Accuracy:68.52
Epoch:41   Accuracy:67.87
Epoch:42   Accuracy:68.15
Epoch:43   Accuracy:68.85
Epoch:44   Accuracy:68.59
Epoch:45   Accuracy:68.11
Epoch:46   Accuracy:67.94
Epoch:47   Accuracy:68.82
Epoch:48   Accuracy:68.40
Epoch:49   Accuracy:68.41
Epoch:50   Accuracy:68.62
Epoch:51   Accuracy:67.87
Epoch:52   Accuracy:68.44
Epoch:53   Accuracy:68.84
Epoch:54   Accuracy:68.90
Epoch:55   Accuracy:68.21
Epoch:56   Accuracy:69.34
Epoch:57   Accuracy:69.00
Epoch:58   Accuracy:68.96
Epoch:59   Accuracy:68.92
Epoch:60   Accuracy:68.65
