Epoch:1   Accuracy:60.22
Epoch:2   Accuracy:66.15
Epoch:3   Accuracy:68.69
Epoch:4   Accuracy:70.28
Epoch:5   Accuracy:71.03
Epoch:6   Accuracy:68.75
Epoch:7   Accuracy:69.30
Epoch:8   Accuracy:70.19
Epoch:9   Accuracy:69.49
Epoch:10   Accuracy:69.40
Epoch:11   Accuracy:69.94
Epoch:12   Accuracy:70.28
Epoch:13   Accuracy:70.70
Epoch:14   Accuracy:70.16
Epoch:15   Accuracy:70.48
Epoch:16   Accuracy:70.68
Epoch:17   Accuracy:70.44
Epoch:18   Accuracy:70.92
Epoch:19   Accuracy:70.52
Epoch:20   Accuracy:70.84
Epoch:21   Accuracy:70.31
Epoch:22   Accuracy:70.44
Epoch:23   Accuracy:70.78
Epoch:24   Accuracy:70.53
Epoch:25   Accuracy:70.49
Epoch:26   Accuracy:70.60
Epoch:27   Accuracy:70.00
Epoch:28   Accuracy:70.57
Epoch:29   Accuracy:71.12
Epoch:30   Accuracy:70.18
Epoch:31   Accuracy:70.56
Epoch:32   Accuracy:70.45
Epoch:33   Accuracy:70.93
Epoch:34   Accuracy:71.07
Epoch:35   Accuracy:71.45
Epoch:36   Accuracy:70.79
Epoch:37   Accuracy:71.06
Epoch:38   Accuracy:70.50
Epoch:39   Accuracy:71.28
Epoch:40   Accuracy:70.54
Epoch:41   Accuracy:70.76
Epoch:42   Accuracy:70.65
Epoch:43   Accuracy:71.21
Epoch:44   Accuracy:71.08
Epoch:45   Accuracy:71.75
Epoch:46   Accuracy:71.48
Epoch:47   Accuracy:71.91
Epoch:48   Accuracy:71.59
Epoch:49   Accuracy:71.27
Epoch:50   Accuracy:71.22
Epoch:51   Accuracy:71.59
Epoch:52   Accuracy:72.09
Epoch:53   Accuracy:71.94
Epoch:54   Accuracy:72.04
Epoch:55   Accuracy:71.38
Epoch:56   Accuracy:71.77
Epoch:57   Accuracy:71.75
Epoch:58   Accuracy:71.49
Epoch:59   Accuracy:71.72
Epoch:60   Accuracy:71.86
Epoch:61   Accuracy:72.11
Epoch:62   Accuracy:72.17
Epoch:63   Accuracy:72.10
Epoch:64   Accuracy:71.54
Epoch:65   Accuracy:71.29
Epoch:66   Accuracy:72.20
Epoch:67   Accuracy:72.24
Epoch:68   Accuracy:71.76
Epoch:69   Accuracy:72.06
Epoch:70   Accuracy:72.62
Epoch:71   Accuracy:72.17
Epoch:72   Accuracy:72.27
Epoch:73   Accuracy:71.67
Epoch:74   Accuracy:72.74
Epoch:75   Accuracy:72.24
Epoch:76   Accuracy:72.78
Epoch:77   Accuracy:72.18
Epoch:78   Accuracy:72.11
Epoch:79   Accuracy:72.42
Epoch:80   Accuracy:72.75
Epoch:81   Accuracy:72.71
Epoch:82   Accuracy:72.12
Epoch:83   Accuracy:71.68
Epoch:84   Accuracy:71.90
Epoch:85   Accuracy:72.77
Epoch:86   Accuracy:72.88
Epoch:87   Accuracy:72.57
Epoch:88   Accuracy:72.10
Epoch:89   Accuracy:72.59
Epoch:90   Accuracy:72.68
Epoch:91   Accuracy:72.90
Epoch:92   Accuracy:71.39
Epoch:93   Accuracy:72.30
Epoch:94   Accuracy:73.36
Epoch:95   Accuracy:72.49
Epoch:96   Accuracy:73.03
Epoch:97   Accuracy:72.69
Epoch:98   Accuracy:72.81
Epoch:99   Accuracy:71.66
Epoch:100   Accuracy:72.98
Epoch:101   Accuracy:72.97
Epoch:102   Accuracy:73.20
Epoch:103   Accuracy:73.31
Epoch:104   Accuracy:73.20
Epoch:105   Accuracy:72.77
Epoch:106   Accuracy:73.59
Epoch:107   Accuracy:72.29
Epoch:108   Accuracy:72.69
Epoch:109   Accuracy:73.07
Epoch:110   Accuracy:72.67
Epoch:111   Accuracy:73.28
Epoch:112   Accuracy:73.50
Epoch:113   Accuracy:73.26
Epoch:114   Accuracy:72.54
Epoch:115   Accuracy:73.32
Epoch:116   Accuracy:72.83
Epoch:117   Accuracy:73.38
Epoch:118   Accuracy:73.04
Epoch:119   Accuracy:73.26
Epoch:120   Accuracy:73.54
Epoch:121   Accuracy:73.10
Epoch:122   Accuracy:73.08
Epoch:123   Accuracy:72.96
Epoch:124   Accuracy:72.86
Epoch:125   Accuracy:72.64
Epoch:126   Accuracy:73.46
Epoch:127   Accuracy:73.50
Epoch:128   Accuracy:73.28
Epoch:129   Accuracy:73.47
Epoch:130   Accuracy:73.37
Epoch:131   Accuracy:73.60
Epoch:132   Accuracy:73.66
Epoch:133   Accuracy:73.60
Epoch:134   Accuracy:73.27
Epoch:135   Accuracy:73.09
Epoch:136   Accuracy:73.51
Epoch:137   Accuracy:73.23
Epoch:138   Accuracy:73.19
Epoch:139   Accuracy:73.48
Epoch:140   Accuracy:73.06
Epoch:141   Accuracy:73.62
Epoch:142   Accuracy:72.97
Epoch:143   Accuracy:73.45
Epoch:144   Accuracy:73.41
Epoch:145   Accuracy:73.39
Epoch:146   Accuracy:73.19
Epoch:147   Accuracy:73.23
Epoch:148   Accuracy:73.52
Epoch:149   Accuracy:73.36
Epoch:150   Accuracy:73.95
Epoch:151   Accuracy:75.61
Epoch:152   Accuracy:76.15
Epoch:153   Accuracy:76.04
Epoch:154   Accuracy:76.26
Epoch:155   Accuracy:76.66
Epoch:156   Accuracy:76.49
Epoch:157   Accuracy:76.59
Epoch:158   Accuracy:76.32
Epoch:159   Accuracy:76.72
Epoch:160   Accuracy:76.34
Epoch:161   Accuracy:77.12
Epoch:162   Accuracy:76.85
Epoch:163   Accuracy:76.98
Epoch:164   Accuracy:76.97
Epoch:165   Accuracy:77.10
Epoch:166   Accuracy:76.66
Epoch:167   Accuracy:77.04
Epoch:168   Accuracy:77.01
Epoch:169   Accuracy:76.98
Epoch:170   Accuracy:77.23
Epoch:171   Accuracy:77.48
Epoch:172   Accuracy:77.06
Epoch:173   Accuracy:77.22
Epoch:174   Accuracy:77.34
Epoch:175   Accuracy:77.56
Epoch:176   Accuracy:77.22
Epoch:177   Accuracy:77.20
Epoch:178   Accuracy:77.20
Epoch:179   Accuracy:77.64
Epoch:180   Accuracy:77.17
Epoch:181   Accuracy:77.55
Epoch:182   Accuracy:77.44
Epoch:183   Accuracy:77.09
Epoch:184   Accuracy:76.67
Epoch:185   Accuracy:77.59
Epoch:186   Accuracy:77.48
Epoch:187   Accuracy:77.60
Epoch:188   Accuracy:77.64
Epoch:189   Accuracy:77.20
Epoch:190   Accuracy:77.32
Epoch:191   Accuracy:77.51
Epoch:192   Accuracy:77.20
Epoch:193   Accuracy:77.52
Epoch:194   Accuracy:77.72
Epoch:195   Accuracy:77.84
Epoch:196   Accuracy:77.56
Epoch:197   Accuracy:77.63
Epoch:198   Accuracy:77.74
Epoch:199   Accuracy:77.78
Epoch:200   Accuracy:77.74
Epoch:201   Accuracy:77.20
Epoch:202   Accuracy:77.66
Epoch:203   Accuracy:77.66
Epoch:204   Accuracy:77.66
Epoch:205   Accuracy:77.85
Epoch:206   Accuracy:77.63
