epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.7112945439903362,0.7138877835256665,0.7044526540929419,0.709134375933858,0.7158294976986193,0.7261133603238866,0.7077424099170081,0.7037691401649,0.7120130532327147,0.6944282663560474,0.7100187914152902,0.7125328659070991,0.7012593966611345,0.7143149912900912,0.7183292383292383,0.7257422711968167,0.714227184267131,0.7030775075987842,0.7137176938369781,0.6985909740657545
6,0.1002,0.10057,0.09924,0.0999,0.10084,0.10229,0.0997,0.09914,0.1003,0.09783,0.09984,0.10019,0.0986,0.10044,0.10101,0.10205,0.10043,0.09886,0.10036,0.09823
7,0.7297935103244838,0.7303767660910518,0.7225316455696202,0.7379721669980119,0.734677255141519,0.7461300309597523,0.7228964401294499,0.724246913580247,0.7225747960108795,0.7123287671232876,0.7283062870469342,0.7320687611144043,0.7247443762781186,0.7343944769393038,0.7337729239645581,0.7508481764206956,0.7235531893916988,0.7228244945795488,0.7214625746986731,0.7121682523785678
7,0.1002,0.10042,0.09922,0.10062,0.10085,0.10237,0.09947,0.09929,0.09975,0.09781,0.09991,0.10035,0.09906,0.10063,0.10087,0.10257,0.09987,0.09905,0.09969,0.098
8,0.7290946786454734,0.7314410480349345,0.7308009909165978,0.7390957181355424,0.7359791122715404,0.7471287527705017,0.7261474004951438,0.7242388758782201,0.7235625251306794,0.7140256851046618,0.7300481005202709,0.7320706323369833,0.731403212172443,0.7411389884508164,0.7349715678310316,0.7451692005885238,0.7260300914544202,0.7239675953368898,0.7228525121555915,0.7141136318008432
8,0.10008,0.10034,0.09951,0.10082,0.10084,0.10235,0.09947,0.09926,0.09953,0.09781,0.09994,0.10032,0.09943,0.10093,0.1008,0.1024,0.09973,0.09908,0.09946,0.09793
9,0.7293573467178427,0.7311475409836066,0.7323317816335166,0.7421617161716172,0.7350820985182218,0.742632426798067,0.7254670599803343,0.7237887212073074,0.7233209517116755,0.7124063954665047,0.7291563398433627,0.7333981526494896,0.7288000795307685,0.7452951240376391,0.7325758344323832,0.7435996522075161,0.7234042553191489,0.72475442043222,0.723391215526047,0.7139678365530495
9,0.10005,0.1003,0.09972,0.10104,0.10081,0.1022,0.09945,0.09924,0.09942,0.09776,0.09993,0.10036,0.09954,0.10123,0.10069,0.10227,0.09957,0.09914,0.09937,0.0979
10,0.7291276490882208,0.7335684200215495,0.72985542412294,0.7440799478600912,0.7335353535353536,0.7481395573596211,0.7252130131680867,0.7255362915074934,0.723595278926662,0.71396670726756,0.7282544669153741,0.7325877967431822,0.7319504581613131,0.7445710599870996,0.7354993023719354,0.7430715935334873,0.7227138643067847,0.7250620347394541,0.7221718545381284,0.7135560322811318
10,0.1,0.10032,0.09976,0.1012,0.10072,0.10224,0.09941,0.09925,0.09935,0.09775,0.0999,0.10036,0.09969,0.10138,0.10071,0.10217,0.09946,0.09918,0.09928,0.09787
11,0.7292882147024504,0.7326488300918156,0.7290655039143792,0.7478101005731589,0.7349812582311823,0.7412983028094735,0.7235167417270414,0.7249899558055444,0.724892144075449,0.7144313086017122,0.7286263682082635,0.7330841856805665,0.7295739864169581,0.7429059099637295,0.7334675390035229,0.741151911946105,0.7240439817067237,0.7236986165024385,0.7234939759036144,0.7134437557158826
11,0.09993,0.10027,0.09987,0.1017,0.10069,0.10209,0.09929,0.09928,0.09914,0.09775,0.09991,0.10042,0.09997,0.10166,0.10062,0.10209,0.09923,0.09925,0.09906,0.09779
12,0.7290727308370908,0.7314888535031847,0.7295049504950496,0.7410366728129482,0.7327330400081858,0.7429417571569595,0.722545633941786,0.7247688177388883,0.7232780291603821,0.7142567018683996,0.7284432305891533,0.730620347394541,0.7268767095532368,0.7417291354322838,0.7340542705517172,0.7419288925214549,0.7207811717576365,0.7247202042018457,0.7247669640172396,0.7133886975896293
12,0.09989,0.10028,0.10004,0.10176,0.10061,0.10198,0.09926,0.09927,0.09914,0.09778,0.0999,0.10038,0.10002,0.10185,0.10062,0.10183,0.09915,0.09929,0.09914,0.09782
13,0.7298041916756863,0.7309720425828277,0.7296150348590482,0.739017312118483,0.7336961999798408,0.741558570155461,0.7212832709239956,0.7231875374475734,0.7247888723298559,0.7141992739007664,0.7270662585168362,0.7309452736318407,0.7266483516483516,0.7438168268711524,0.7331616481774961,0.7413145991723606,0.7201324104724647,0.7258208511060411,0.7237026647966339,0.712980818024967
13,0.09994,0.1003,0.10005,0.10179,0.10058,0.10186,0.09916,0.09928,0.09921,0.09782,0.09987,0.10039,0.09993,0.10197,0.10061,0.10177,0.09903,0.09939,0.09921,0.09783
14,0.7286053882725831,0.7320469464889596,0.727846200060078,0.7421652421652422,0.7325988983475213,0.7443882709807887,0.7211490341307176,0.7233124018838305,0.7242206235011991,0.7155181061289999,0.7285436893203884,0.7314,0.7264957264957265,0.7350030296909715,0.7321664801058309,0.7405373015080395,0.7218583089791394,0.7237806666015052,0.72272040302267,0.7148542433588698
14,0.09994,0.10035,0.09994,0.10181,0.10053,0.10192,0.09906,0.09928,0.09925,0.09792,0.09991,0.10039,0.09992,0.10175,0.10066,0.10175,0.09905,0.09942,0.09925,0.09791
15,0.7286353903056259,0.7305204497959996,0.7280578429403495,0.7410071942446044,0.7323517547398144,0.7398455521010932,0.722007722007722,0.7229796482908516,0.7238717339667459,0.7129312083921727,0.7294199031524855,0.7315836564270801,0.7287959204912061,0.7382252911470679,0.7324447980903124,0.7393213572854291,0.7221846302561624,0.7238236750866766,0.7240353139569488,0.7141704488149269
15,0.09999,0.10033,0.09996,0.10179,0.10057,0.10177,0.09904,0.09927,0.09932,0.09796,0.09998,0.10041,0.09988,0.10162,0.10062,0.10169,0.09907,0.09943,0.09934,0.09797
16,0.7281307774642405,0.7321797266738768,0.7262295081967213,0.7368472809519127,0.733253826277082,0.7405771798295163,0.7230372720063442,0.7231201686577653,0.722149673530889,0.7140529531568228,0.7282555761176586,0.7320307048150733,0.7272727272727273,0.7404287085421777,0.7353834100479875,0.7418167731938795,0.7199324659847055,0.7242337069735145,0.7241448490319993,0.714228255404726
