Epoch:1   Accuracy:60.50
Epoch:2   Accuracy:65.41
Epoch:3   Accuracy:67.80
Epoch:4   Accuracy:69.07
Epoch:5   Accuracy:70.14
Epoch:6   Accuracy:65.86
Epoch:7   Accuracy:65.76
Epoch:8   Accuracy:66.89
Epoch:9   Accuracy:67.22
Epoch:10   Accuracy:67.09
Epoch:11   Accuracy:67.87
Epoch:12   Accuracy:67.86
Epoch:13   Accuracy:67.34
Epoch:14   Accuracy:67.85
Epoch:15   Accuracy:68.17
Epoch:16   Accuracy:68.21
Epoch:17   Accuracy:67.89
Epoch:18   Accuracy:68.32
Epoch:19   Accuracy:68.22
Epoch:20   Accuracy:67.92
Epoch:21   Accuracy:67.92
Epoch:22   Accuracy:68.40
Epoch:23   Accuracy:68.18
Epoch:24   Accuracy:67.91
Epoch:25   Accuracy:67.88
Epoch:26   Accuracy:67.66
Epoch:27   Accuracy:68.12
Epoch:28   Accuracy:67.44
Epoch:29   Accuracy:68.46
Epoch:30   Accuracy:67.87
Epoch:31   Accuracy:67.31
Epoch:32   Accuracy:68.52
Epoch:33   Accuracy:68.20
Epoch:34   Accuracy:67.93
Epoch:35   Accuracy:68.39
Epoch:36   Accuracy:68.03
Epoch:37   Accuracy:68.45
Epoch:38   Accuracy:67.60
Epoch:39   Accuracy:68.15
Epoch:40   Accuracy:68.24
Epoch:41   Accuracy:68.00
Epoch:42   Accuracy:68.55
Epoch:43   Accuracy:68.64
Epoch:44   Accuracy:68.18
Epoch:45   Accuracy:67.86
Epoch:46   Accuracy:68.46
Epoch:47   Accuracy:68.13
Epoch:48   Accuracy:68.61
Epoch:49   Accuracy:68.55
Epoch:50   Accuracy:67.96
Epoch:51   Accuracy:68.33
Epoch:52   Accuracy:68.89
Epoch:53   Accuracy:68.78
Epoch:54   Accuracy:68.70
Epoch:55   Accuracy:68.30
Epoch:56   Accuracy:68.79
Epoch:57   Accuracy:68.07
Epoch:58   Accuracy:68.78
Epoch:59   Accuracy:68.68
Epoch:60   Accuracy:68.33
Epoch:61   Accuracy:68.90
Epoch:62   Accuracy:69.04
Epoch:63   Accuracy:69.22
Epoch:64   Accuracy:68.84
Epoch:65   Accuracy:69.15
Epoch:66   Accuracy:68.66
Epoch:67   Accuracy:68.23
Epoch:68   Accuracy:68.82
Epoch:69   Accuracy:68.40
Epoch:70   Accuracy:68.59
Epoch:71   Accuracy:69.55
Epoch:72   Accuracy:68.53
Epoch:73   Accuracy:68.86
Epoch:74   Accuracy:69.16
Epoch:75   Accuracy:68.86
Epoch:76   Accuracy:69.20
Epoch:77   Accuracy:69.46
Epoch:78   Accuracy:69.53
Epoch:79   Accuracy:69.51
Epoch:80   Accuracy:69.48
Epoch:81   Accuracy:69.44
Epoch:82   Accuracy:69.60
Epoch:83   Accuracy:69.59
Epoch:84   Accuracy:69.06
Epoch:85   Accuracy:69.47
Epoch:86   Accuracy:69.85
Epoch:87   Accuracy:69.96
Epoch:88   Accuracy:69.20
Epoch:89   Accuracy:68.83
Epoch:90   Accuracy:69.04
Epoch:91   Accuracy:69.49
Epoch:92   Accuracy:68.40
Epoch:93   Accuracy:69.01
Epoch:94   Accuracy:70.19
Epoch:95   Accuracy:68.90
Epoch:96   Accuracy:69.38
Epoch:97   Accuracy:69.19
Epoch:98   Accuracy:69.63
Epoch:99   Accuracy:69.78
Epoch:100   Accuracy:69.70
Epoch:101   Accuracy:69.39
Epoch:102   Accuracy:68.71
Epoch:103   Accuracy:69.88
Epoch:104   Accuracy:69.37
Epoch:105   Accuracy:69.50
Epoch:106   Accuracy:69.35
Epoch:107   Accuracy:69.06
Epoch:108   Accuracy:69.83
Epoch:109   Accuracy:69.30
Epoch:110   Accuracy:69.20
Epoch:111   Accuracy:69.83
Epoch:112   Accuracy:69.89
Epoch:113   Accuracy:69.91
Epoch:114   Accuracy:69.73
Epoch:115   Accuracy:69.85
Epoch:116   Accuracy:69.82
Epoch:117   Accuracy:69.29
Epoch:118   Accuracy:70.50
Epoch:119   Accuracy:69.81
Epoch:120   Accuracy:69.87
Epoch:121   Accuracy:69.81
Epoch:122   Accuracy:70.01
Epoch:123   Accuracy:69.68
Epoch:124   Accuracy:69.94
Epoch:125   Accuracy:69.66
Epoch:126   Accuracy:70.00
Epoch:127   Accuracy:70.32
Epoch:128   Accuracy:69.62
Epoch:129   Accuracy:70.09
Epoch:130   Accuracy:69.70
Epoch:131   Accuracy:69.56
Epoch:132   Accuracy:69.87
Epoch:133   Accuracy:69.64
Epoch:134   Accuracy:69.53
Epoch:135   Accuracy:69.20
Epoch:136   Accuracy:70.05
Epoch:137   Accuracy:69.95
Epoch:138   Accuracy:69.75
Epoch:139   Accuracy:70.41
Epoch:140   Accuracy:70.09
Epoch:141   Accuracy:69.87
Epoch:142   Accuracy:70.48
Epoch:143   Accuracy:69.73
Epoch:144   Accuracy:69.46
Epoch:145   Accuracy:70.27
Epoch:146   Accuracy:70.00
Epoch:147   Accuracy:70.22
Epoch:148   Accuracy:70.25
Epoch:149   Accuracy:69.79
Epoch:150   Accuracy:70.36
Epoch:151   Accuracy:71.98
Epoch:152   Accuracy:72.12
Epoch:153   Accuracy:72.04
Epoch:154   Accuracy:71.82
Epoch:155   Accuracy:71.47
Epoch:156   Accuracy:72.11
Epoch:157   Accuracy:72.34
Epoch:158   Accuracy:72.14
Epoch:159   Accuracy:72.42
Epoch:160   Accuracy:72.61
Epoch:161   Accuracy:72.44
Epoch:162   Accuracy:72.52
Epoch:163   Accuracy:72.48
Epoch:164   Accuracy:72.41
Epoch:165   Accuracy:72.73
Epoch:166   Accuracy:72.26
Epoch:167   Accuracy:72.56
Epoch:168   Accuracy:72.64
Epoch:169   Accuracy:72.66
Epoch:170   Accuracy:72.67
Epoch:171   Accuracy:72.83
Epoch:172   Accuracy:72.75
Epoch:173   Accuracy:72.39
Epoch:174   Accuracy:73.08
Epoch:175   Accuracy:73.19
Epoch:176   Accuracy:72.53
Epoch:177   Accuracy:72.76
Epoch:178   Accuracy:72.56
Epoch:179   Accuracy:72.72
Epoch:180   Accuracy:73.12
Epoch:181   Accuracy:72.82
Epoch:182   Accuracy:72.85
Epoch:183   Accuracy:73.10
Epoch:184   Accuracy:72.85
Epoch:185   Accuracy:72.81
Epoch:186   Accuracy:72.80
Epoch:187   Accuracy:72.05
Epoch:188   Accuracy:72.34
Epoch:189   Accuracy:73.19
Epoch:190   Accuracy:73.28
Epoch:191   Accuracy:72.72
Epoch:192   Accuracy:73.11
Epoch:193   Accuracy:72.68
Epoch:194   Accuracy:72.84
Epoch:195   Accuracy:72.61
Epoch:196   Accuracy:72.36
Epoch:197   Accuracy:72.01
Epoch:198   Accuracy:72.99
Epoch:199   Accuracy:73.08
Epoch:200   Accuracy:72.77
Epoch:201   Accuracy:72.95
Epoch:202   Accuracy:73.18
Epoch:203   Accuracy:72.67
Epoch:204   Accuracy:72.85
Epoch:205   Accuracy:73.18
Epoch:206   Accuracy:73.15
Epoch:207   Accuracy:73.50
Epoch:208   Accuracy:73.15
Epoch:209   Accuracy:73.06
Epoch:210   Accuracy:73.46
Epoch:211   Accuracy:72.75
Epoch:212   Accuracy:73.47
Epoch:213   Accuracy:73.35
Epoch:214   Accuracy:72.95
Epoch:215   Accuracy:73.11
Epoch:216   Accuracy:73.44
Epoch:217   Accuracy:73.16
Epoch:218   Accuracy:72.82
Epoch:219   Accuracy:72.95
Epoch:220   Accuracy:72.59
Epoch:221   Accuracy:72.61
Epoch:222   Accuracy:73.28
Epoch:223   Accuracy:72.82
Epoch:224   Accuracy:73.10
Epoch:225   Accuracy:72.97
Epoch:226   Accuracy:72.78
Epoch:227   Accuracy:72.94
Epoch:228   Accuracy:72.64
Epoch:229   Accuracy:72.92
Epoch:230   Accuracy:73.25
Epoch:231   Accuracy:72.96
Epoch:232   Accuracy:73.40
Epoch:233   Accuracy:73.16
Epoch:234   Accuracy:73.23
Epoch:235   Accuracy:73.00
Epoch:236   Accuracy:73.06
Epoch:237   Accuracy:73.52
Epoch:238   Accuracy:72.96
Epoch:239   Accuracy:72.82
Epoch:240   Accuracy:72.72
Epoch:241   Accuracy:73.05
Epoch:242   Accuracy:73.36
Epoch:243   Accuracy:73.33
Epoch:244   Accuracy:73.22
Epoch:245   Accuracy:73.44
Epoch:246   Accuracy:73.18
Epoch:247   Accuracy:73.53
Epoch:248   Accuracy:73.36
Epoch:249   Accuracy:73.30
Epoch:250   Accuracy:73.42
Epoch:251   Accuracy:73.27
Epoch:252   Accuracy:73.61
Epoch:253   Accuracy:73.31
Epoch:254   Accuracy:73.19
Epoch:255   Accuracy:73.31
Epoch:256   Accuracy:73.20
Epoch:257   Accuracy:72.41
Epoch:258   Accuracy:73.22
Epoch:259   Accuracy:73.17
Epoch:260   Accuracy:73.04
Epoch:261   Accuracy:73.24
Epoch:262   Accuracy:73.10
Epoch:263   Accuracy:73.29
Epoch:264   Accuracy:73.56
Epoch:265   Accuracy:73.29
Epoch:266   Accuracy:73.41
Epoch:267   Accuracy:73.07
Epoch:268   Accuracy:73.15
Epoch:269   Accuracy:72.89
Epoch:270   Accuracy:73.08
Epoch:271   Accuracy:73.62
Epoch:272   Accuracy:73.24
Epoch:273   Accuracy:73.31
Epoch:274   Accuracy:73.32
Epoch:275   Accuracy:73.08
Epoch:276   Accuracy:72.70
Epoch:277   Accuracy:73.24
Epoch:278   Accuracy:73.47
Epoch:279   Accuracy:73.32
Epoch:280   Accuracy:73.01
Epoch:281   Accuracy:73.24
Epoch:282   Accuracy:73.33
Epoch:283   Accuracy:73.56
Epoch:284   Accuracy:73.35
Epoch:285   Accuracy:73.60
Epoch:286   Accuracy:73.48
Epoch:287   Accuracy:73.07
Epoch:288   Accuracy:73.31
Epoch:289   Accuracy:72.96
Epoch:290   Accuracy:73.18
Epoch:291   Accuracy:72.59
Epoch:292   Accuracy:72.97
Epoch:293   Accuracy:73.66
Epoch:294   Accuracy:73.27
Epoch:295   Accuracy:73.12
Epoch:296   Accuracy:73.49
Epoch:297   Accuracy:72.91
Epoch:298   Accuracy:73.38
Epoch:299   Accuracy:73.33
Epoch:300   Accuracy:73.40
Epoch:301   Accuracy:73.24
Epoch:302   Accuracy:73.68
Epoch:303   Accuracy:73.56
Epoch:304   Accuracy:73.18
Epoch:305   Accuracy:73.39
