Epoch:1   Accuracy:87.08
Epoch:2   Accuracy:89.22
Epoch:3   Accuracy:87.73
Epoch:4   Accuracy:88.32
Epoch:5   Accuracy:88.09
Epoch:6   Accuracy:89.69
Epoch:7   Accuracy:90.39
Epoch:8   Accuracy:91.05
Epoch:9   Accuracy:91.59
Epoch:10   Accuracy:91.54
Epoch:11   Accuracy:91.53
Epoch:12   Accuracy:91.36
Epoch:13   Accuracy:91.18
Epoch:14   Accuracy:91.00
Epoch:15   Accuracy:91.02
Epoch:16   Accuracy:91.28
Epoch:17   Accuracy:91.02
Epoch:18   Accuracy:90.88
Epoch:19   Accuracy:91.11
Epoch:20   Accuracy:91.50
Epoch:21   Accuracy:90.90
Epoch:22   Accuracy:91.01
Epoch:23   Accuracy:90.57
Epoch:24   Accuracy:91.13
Epoch:25   Accuracy:90.94
Epoch:26   Accuracy:90.86
Epoch:27   Accuracy:90.82
Epoch:28   Accuracy:90.76
Epoch:29   Accuracy:90.54
Epoch:30   Accuracy:90.53
Epoch:31   Accuracy:90.90
Epoch:32   Accuracy:91.32
Epoch:33   Accuracy:90.64
Epoch:34   Accuracy:90.66
Epoch:35   Accuracy:90.52
Epoch:36   Accuracy:90.90
Epoch:37   Accuracy:90.68
Epoch:38   Accuracy:91.38
Epoch:39   Accuracy:90.94
Epoch:40   Accuracy:91.07
Epoch:41   Accuracy:91.52
Epoch:42   Accuracy:91.39
Epoch:43   Accuracy:90.31
Epoch:44   Accuracy:90.84
Epoch:45   Accuracy:90.94
Epoch:46   Accuracy:90.98
Epoch:47   Accuracy:90.31
Epoch:48   Accuracy:90.79
Epoch:49   Accuracy:91.15
Epoch:50   Accuracy:90.91
Epoch:51   Accuracy:90.76
Epoch:52   Accuracy:90.55
Epoch:53   Accuracy:91.04
Epoch:54   Accuracy:90.84
Epoch:55   Accuracy:86.32
Epoch:56   Accuracy:89.81
Epoch:57   Accuracy:90.67
Epoch:58   Accuracy:90.82
Epoch:59   Accuracy:90.62
Epoch:60   Accuracy:90.71
Epoch:61   Accuracy:91.11
Epoch:62   Accuracy:91.11
Epoch:63   Accuracy:90.74
Epoch:64   Accuracy:90.58
Epoch:65   Accuracy:89.29
Epoch:66   Accuracy:90.75
Epoch:67   Accuracy:91.06
Epoch:68   Accuracy:91.41
Epoch:69   Accuracy:91.17
Epoch:70   Accuracy:90.86
Epoch:71   Accuracy:90.74
Epoch:72   Accuracy:91.15
Epoch:73   Accuracy:90.81
Epoch:74   Accuracy:90.86
Epoch:75   Accuracy:90.35
Epoch:76   Accuracy:91.49
Epoch:77   Accuracy:91.16
Epoch:78   Accuracy:91.29
Epoch:79   Accuracy:91.30
Epoch:80   Accuracy:91.58
Epoch:81   Accuracy:90.92
Epoch:82   Accuracy:91.11
Epoch:83   Accuracy:90.51
Epoch:84   Accuracy:90.97
Epoch:85   Accuracy:90.76
Epoch:86   Accuracy:89.85
Epoch:87   Accuracy:90.62
Epoch:88   Accuracy:91.09
Epoch:89   Accuracy:91.41
Epoch:90   Accuracy:91.47
Epoch:91   Accuracy:91.80
Epoch:92   Accuracy:91.51
Epoch:93   Accuracy:91.57
Epoch:94   Accuracy:91.09
Epoch:95   Accuracy:91.33
Epoch:96   Accuracy:91.13
Epoch:97   Accuracy:90.42
Epoch:98   Accuracy:90.74
Epoch:99   Accuracy:90.70
Epoch:100   Accuracy:90.87
Epoch:101   Accuracy:91.29
Epoch:102   Accuracy:91.76
Epoch:103   Accuracy:91.50
Epoch:104   Accuracy:91.40
Epoch:105   Accuracy:91.61
Epoch:106   Accuracy:90.22
Epoch:107   Accuracy:90.75
Epoch:108   Accuracy:91.43
Epoch:109   Accuracy:91.10
Epoch:110   Accuracy:91.85
Epoch:111   Accuracy:91.15
Epoch:112   Accuracy:91.10
Epoch:113   Accuracy:91.35
Epoch:114   Accuracy:90.95
Epoch:115   Accuracy:91.01
Epoch:116   Accuracy:91.00
Epoch:117   Accuracy:91.61
Epoch:118   Accuracy:91.48
Epoch:119   Accuracy:91.72
Epoch:120   Accuracy:91.86
Epoch:121   Accuracy:91.37
Epoch:122   Accuracy:91.64
Epoch:123   Accuracy:90.64
Epoch:124   Accuracy:91.05
Epoch:125   Accuracy:90.80
Epoch:126   Accuracy:91.76
Epoch:127   Accuracy:91.98
Epoch:128   Accuracy:91.95
Epoch:129   Accuracy:91.82
Epoch:130   Accuracy:90.95
Epoch:131   Accuracy:90.67
Epoch:132   Accuracy:91.16
Epoch:133   Accuracy:91.39
Epoch:134   Accuracy:90.86
Epoch:135   Accuracy:91.39
Epoch:136   Accuracy:91.17
Epoch:137   Accuracy:90.70
Epoch:138   Accuracy:91.61
Epoch:139   Accuracy:91.37
Epoch:140   Accuracy:90.94
Epoch:141   Accuracy:90.59
Epoch:142   Accuracy:91.07
Epoch:143   Accuracy:91.31
Epoch:144   Accuracy:91.58
Epoch:145   Accuracy:91.87
Epoch:146   Accuracy:91.26
Epoch:147   Accuracy:91.71
Epoch:148   Accuracy:91.45
