epoch,L_x,L_u,lambda_u,L_reg,L_total
6,1.6709301481562213,0.0010684703682137516,49.79338842975207,0.003103613695668534,1.7145988088993986
6,1.583745756248633,0.0016971735375894545,49.79166666666668,0.002916840430892383,1.648856400946776
7,1.4776197209224835,0.0015017243107891532,74.82517482517483,0.0031195122071287847,1.57395601564354
7,1.4252320785316632,0.0015186115126996536,74.82014388489209,0.003775770494566976,1.523385422692882
8,1.4004032405373317,0.001460132768888976,99.83660130718954,0.004518313462742501,1.5321270383261387
8,1.3798060393647145,0.0014148991287679803,99.83552631578947,0.004694581085411636,1.5080627199066312
9,1.3546435962057417,0.0013945746588873659,124.84076433121021,0.004920530637910079,1.5157104240860908
9,1.3474733722515595,0.0014303668938690606,124.83974358974362,0.004872651557282855,1.5132328397952592
10,1.3072317215172868,0.001388027552916595,149.83552631578948,0.006234368785762375,1.5042846394996894
10,1.334856488659412,0.0013973572379113706,149.84177215189877,0.005217855884634619,1.532174505764925
11,1.2763292861464839,0.0013443474921916655,174.8322147651007,0.006604622283031626,1.5011678874092613
11,1.2772710747366784,0.0013708517497605425,174.8322147651007,0.006070871873377454,1.5057529919099488
12,1.2596669113075973,0.0013045401729630845,199.8322147651007,0.00645651919579746,1.5104062221194274
12,1.2579416520643554,0.0013323421175935424,199.8322147651007,0.006274326681003174,1.5136135512550406
13,1.2509460266431172,0.0013379750802414493,224.83333333333334,0.006708291680552065,1.5413388947645823
13,1.2462949760754902,0.00129581806405137,224.83333333333334,0.006943283978228768,1.5284976617495218
14,1.2258625956376394,0.001267530684126541,249.83333333333334,0.007483800533227622,1.5340397441387177
14,1.235415894985199,0.0013112340306785579,249.83333333333334,0.0070861010548348225,1.5536066977183025
15,1.2221348037655722,0.00129951399086112,274.8322147651007,0.007557972503088465,1.57063044757651
15,1.2038855408662117,0.0012573888679675684,274.8322147651007,0.007135109638407727,1.5408498068783907
16,1.1965335710843403,0.0012691121715276191,299.8333333333333,0.007755866384444137,1.5691816337903342
16,1.2094035632658324,0.0012842439065824868,299.8322147651007,0.007679985276729669,1.5860556496069735
17,1.20715589761734,0.0012736859378249695,324.8333333333333,0.007975013523052136,1.6130605097611745
17,1.197225462992986,0.0012357422340816507,324.8333333333333,0.007706658379174769,1.59077396829923
18,1.201826205253601,0.0012659278523642569,349.8333333333333,0.007803040038173397,1.6366297777493795
18,1.2146403042475382,0.0012602615468980123,349.8333333333333,0.007637765309773385,1.647678290605545
19,1.1895122639338176,0.0012178402116599803,374.8333333333333,0.007952932018476229,1.6387045339743296
19,1.2241754531860352,0.0013147819022803257,374.8333333333333,0.008630150795603793,1.7094814205169677
20,1.184449319044749,0.001211741715669632,399.8333333333333,0.008382938435922067,1.6623382711410521
20,1.1774879769484201,0.0012289529505263392,399.8333333333333,0.008136380123905837,1.6618583699067433
21,1.1854464932282767,0.0012112135249966135,400.0,0.007938892645761371,1.6778707961241404
21,1.1845910628636678,0.0012189630843931808,400.0,0.00860937722803404,1.680785673459371
22,1.184315755367279,0.0012183197461611902,400.0,0.007998705999925733,1.6796423530578612
22,1.1845717958609263,0.0012175059972408537,400.0,0.008627087658581634,1.6802012666066488
23,1.1704734460512798,0.001205849014610673,400.0,0.00778532604376475,1.660598373413086
23,1.168441171248754,0.001206064114618736,400.0,0.008294690210993091,1.6591615092754364
24,1.1746078886588414,0.0012175044508573288,400.0,0.008860599800633888,1.6704702619711558
24,1.1692153112093608,0.0012061842220524948,400.0,0.008926201025800159,1.6606151978174846
25,1.1721683911482492,0.001222873340593651,400.0,0.009110084708469609,1.6704278151194254
25,1.1657202895482381,0.0011830659379484132,400.0,0.008663298656853537,1.6476099602381389
26,1.1745045677820842,0.0011963540303986519,400.0,0.008528482488666972,1.6615746545791625
26,1.1755738619963327,0.001206540924613364,400.0,0.008951069715743264,1.6671413020292918
27,1.1469361941019693,0.0011712642594162996,400.0,0.008994558928534388,1.624436453183492
27,1.14676375746727,0.0011869046829330425,400.0,0.008479233498995502,1.6300048629442851
28,1.1565818405151367,0.0012055253986424457,400.0,0.00838324733854582,1.647175249258677
28,1.185400904803876,0.0012483352283324232,400.0,0.00909775456364285,1.6938327456152202
29,1.1701687779647625,0.0012348628412494251,400.0,0.008602256670791581,1.6727161667994317
29,1.157044402360916,0.0011879092825499054,400.0,0.008384672546138366,1.6405927928288777
30,1.1355582783553775,0.0011650102216108943,400.0,0.009759795007030695,1.6113221570356002
30,1.142236238283827,0.0011689392362169255,400.0,0.009015128496010473,1.6188270572005519
31,1.1366874326933298,0.0011850697216223185,400.0,0.009495811519946978,1.6202111327095536
31,1.1595212442195968,0.001191688867460085,400.0,0.009831096804299892,1.646027889867492
32,1.1429799645152312,0.0011827622884144353,400.0,0.008718546048201473,1.6248034333551167
32,1.1373422773468573,0.0011444495068030395,400.0,0.009525063897896287,1.6046471504975628
33,1.1495549544593355,0.0011786012547954127,400.0,0.008780206979209225,1.6297756690063223
33,1.1352111377463436,0.0011684006578844065,400.0,0.008590858408083386,1.6111622661944256
34,1.143684123920289,0.0012181158058440916,400.0,0.00861262300187438,1.6395430734615453
34,1.1316511141543357,0.001173137912460424,400.0,0.008978205964289951,1.6098844866878939
35,1.1264928993799828,0.0011344260643298017,400.0,0.008975571941966746,1.5892388954857328
35,1.1282435691119819,0.0011522482563309767,400.0,0.008870091648550321,1.5980129573518866
36,1.1263565318473916,0.0011484711340378772,400.0,0.008847201400319275,1.5945921911309098
36,1.1198561846815198,0.0011386405936803126,400.0,0.0094212473243697,1.5847336713051954
37,1.1454775049196964,0.001202630036778822,400.0,0.009077426221912467,1.635606947324134
37,1.1242197084900558,0.0011637212260663262,400.0,0.009464716071583676,1.599172915054473
38,1.1282962043553788,0.001168709077728937,400.0,0.009337793501396201,1.6051176265375504
38,1.1569370919505493,0.0012040148874272944,400.0,0.009020914564168217,1.6475639564312057
39,1.135464011438635,0.0011651626969641383,400.0,0.009778884103805419,1.6113079734985403
39,1.130374418189194,0.0011612569484612998,400.0,0.009954263431494994,1.6048314520065359
40,1.1231747360418964,0.0011651869313961006,400.0,0.009065340945361466,1.5983148473777518
40,1.124084464761595,0.0011276491204144075,400.0,0.00895353364727355,1.584097645930107
41,1.1213355869646893,0.001158070258082304,400.0,0.009681967287540238,1.5942456528840476
41,1.1031628270812381,0.0011277144970619026,400.0,0.009764638989978772,1.5640132632476604
42,1.12125538042839,0.0011521730984835608,400.0,0.010033242065237452,1.5921578644127246
42,1.131202998934992,0.0011719955094405357,400.0,0.00876146007563598,1.608762658984456
43,1.1188463545003473,0.0011462171032750326,400.0,0.010157734420865972,1.5874909284888514
43,1.1247441093653243,0.0011605809534057999,400.0,0.009956471972007132,1.5989329582018568
44,1.1330245484579478,0.0011751776411188827,400.0,0.010007737497398198,1.6131033514509139
44,1.1167723637148244,0.0011526439157746337,400.0,0.009154586476082636,1.5869845199269175
45,1.1280549594898097,0.0011681189798342915,400.0,0.009218921889520145,1.6045214723277565
45,1.1122915048740412,0.0011461783295472789,400.0,0.009971359747731568,1.5807341956778576
46,1.114506622678355,0.0011565938739773916,400.0,0.009364022525627852,1.5865082023175139
46,1.1416122854540223,0.001180784224982888,400.0,0.009440526893166335,1.6233665017705214
47,1.1080882886522694,0.001097137606465319,400.0,0.010298553066891864,1.5572418994025181
47,1.104700471391741,0.0011593138495312129,400.0,0.010175793044676152,1.5786018000533248
48,1.121643883225165,0.0011712205469896282,400.0,0.00987694471137059,1.6000090457106892
48,1.0989475320828588,0.0011119427284651657,400.0,0.0097647510579248,1.5534893717420728
49,1.1194934644981434,0.0011646457236278557,400.0,0.010121933281066288,1.5954736831941103
49,1.1126751754628985,0.0011394131608157248,400.0,0.010046800561739426,1.5784872405623134
50,1.1167501603302203,0.0011636792242873191,400.0,0.010161306445584878,1.592383156481542
50,1.1127829226224046,0.0011599685276451055,400.0,0.009610117765413108,1.586380450741241
51,1.1266024297005253,0.0011897694785147905,400.0,0.009955040899129878,1.6124652604523457
51,1.114525228346649,0.0011552986231292476,400.0,0.010232461120100006,1.5868771436967348
52,1.1019206945049136,0.0011315104820823763,400.0,0.01029631993610804,1.5648212060332298
52,1.1080845006202396,0.0011359967004529225,400.0,0.00913114600974184,1.5716143289678974
53,1.1099871322512627,0.0011508491925748163,400.0,0.00953185603047084,1.579858669324925
53,1.121364320579328,0.0011692332438159563,400.0,0.010463489329834519,1.5995211040503101
54,1.1066889962867688,0.0011336937733224324,400.0,0.010071150350421177,1.5702376538201381
54,1.137486350771628,0.0011868325667532382,400.0,0.009880304701111623,1.6220996795516265
55,1.1029738305430663,0.0011033620317711641,400.0,0.009455051521255978,1.5537736925639605
55,1.1034779717263423,0.0011534772678906417,400.0,0.009731964027435569,1.5746008361640729
56,1.0996793767339306,0.0011041390456452255,400.0,0.010038505850580373,1.5513734935145629
56,1.1109984803356623,0.0011549156151886564,400.0,0.010109509595694314,1.5830742359945649
57,1.1072449256715022,0.0011427734521260533,400.0,0.009719265799503773,1.5740735762213405
57,1.1186051949074394,0.0011627706588019226,400.0,0.01007108720889511,1.5937845424601906
58,1.091901163260142,0.0011193390149665766,400.0,0.009600359499089274,1.549237128955866
58,1.111886282108332,0.001164261863825806,400.0,0.009510311794369236,1.5871013363725262
59,1.0981203968228856,0.0011044853048100824,400.0,0.009653475998407778,1.549567990053713
59,1.101814143359661,0.0011512747453372484,400.0,0.01025541060095604,1.572579451297459
60,1.104788488422344,0.0011375540265588248,400.0,0.011318757909417054,1.5711288561228833
60,1.098890384953273,0.0011434459972262726,400.0,0.00976160446819114,1.5660303874235404
61,1.090969071668737,0.001119679914600234,400.0,0.009093379725099486,1.5479344117875193
61,1.118888002984664,0.0011660491258630322,400.0,0.010044567177400869,1.5953522223273133
62,1.1159456870914284,0.001168107836479869,400.0,0.009261971010881312,1.5924507940516752
62,1.104198996537651,0.0011241526591737627,400.0,0.009905291214475738,1.5637653497309467
63,1.098378815292533,0.0011303563945808028,400.0,0.010061768467958067,1.5605831399462582
63,1.1079310120320787,0.0011778526617597569,400.0,0.010247369363806606,1.5893194414431753
64,1.089731895456127,0.0011184876856966297,400.0,0.00973748267183896,1.5468644464717192
64,1.0876442645889481,0.0011278933060227655,400.0,0.010114932202983623,1.5489165179090563
65,1.0980020321272557,0.0011290826110376252,400.0,0.009627947223135362,1.5592630225069382
65,1.1139678736917333,0.0011354831678509786,400.0,0.011797365899885597,1.5799585086068297
66,1.1698047203176163,0.0012522188205122825,400.0,0.009988554655969923,1.6806808028345794
66,1.1050496366288927,0.0011481069742848037,400.0,0.010396271621431011,1.57468869366677
67,1.1261195688465842,0.0011847152443544855,400.0,0.009196070089838863,1.6092017382578132
67,1.1030459142977895,0.0011349182088594592,400.0,0.0103891089929913,1.5674023075041428
68,1.119182660299189,0.0011697860637807525,400.0,0.009933241388876161,1.5970303151342604
68,1.091432130804249,0.001119169270014086,400.0,0.01064476402159902,1.5497446017327652
69,1.1009293081713658,0.0011198269315535702,400.0,0.010202708228010367,1.5590627921952143
69,1.1065638949668486,0.001131370969898877,400.0,0.00961438390681995,1.56872666622299
70,1.0823162476611292,0.0010969806506277177,400.0,0.010236371065082114,1.53134487656986
70,1.0943240386987823,0.0011545092539307874,400.0,0.009726407797702777,1.5658541423043395
