Epoch:1   Accuracy:88.86
Epoch:2   Accuracy:89.47
Epoch:3   Accuracy:88.43
Epoch:4   Accuracy:86.74
Epoch:5   Accuracy:84.17
Epoch:6   Accuracy:89.45
Epoch:7   Accuracy:90.13
Epoch:8   Accuracy:90.64
Epoch:9   Accuracy:90.53
Epoch:10   Accuracy:90.93
Epoch:11   Accuracy:91.26
Epoch:12   Accuracy:91.73
Epoch:13   Accuracy:91.80
Epoch:14   Accuracy:91.58
Epoch:15   Accuracy:91.71
Epoch:16   Accuracy:92.00
Epoch:17   Accuracy:91.37
Epoch:18   Accuracy:91.63
Epoch:19   Accuracy:91.72
Epoch:20   Accuracy:91.91
Epoch:21   Accuracy:91.40
Epoch:22   Accuracy:91.95
Epoch:23   Accuracy:91.84
Epoch:24   Accuracy:91.79
Epoch:25   Accuracy:92.33
Epoch:26   Accuracy:91.95
Epoch:27   Accuracy:92.16
Epoch:28   Accuracy:92.44
Epoch:29   Accuracy:92.34
Epoch:30   Accuracy:92.38
Epoch:31   Accuracy:92.22
Epoch:32   Accuracy:92.50
Epoch:33   Accuracy:92.79
Epoch:34   Accuracy:92.41
Epoch:35   Accuracy:92.52
Epoch:36   Accuracy:92.44
Epoch:37   Accuracy:92.05
Epoch:38   Accuracy:92.28
Epoch:39   Accuracy:91.98
Epoch:40   Accuracy:91.67
Epoch:41   Accuracy:91.97
Epoch:42   Accuracy:92.05
Epoch:43   Accuracy:92.22
Epoch:44   Accuracy:92.35
Epoch:45   Accuracy:92.75
Epoch:46   Accuracy:92.44
Epoch:47   Accuracy:92.85
Epoch:48   Accuracy:92.40
Epoch:49   Accuracy:91.91
Epoch:50   Accuracy:92.08
Epoch:51   Accuracy:91.91
Epoch:52   Accuracy:92.48
Epoch:53   Accuracy:92.60
Epoch:54   Accuracy:92.24
Epoch:55   Accuracy:92.39
Epoch:56   Accuracy:91.84
Epoch:57   Accuracy:92.67
Epoch:58   Accuracy:92.63
Epoch:59   Accuracy:92.52
Epoch:60   Accuracy:92.17
Epoch:61   Accuracy:92.10
Epoch:62   Accuracy:92.57
Epoch:63   Accuracy:92.45
Epoch:64   Accuracy:92.50
Epoch:65   Accuracy:92.21
Epoch:66   Accuracy:92.08
Epoch:67   Accuracy:92.69
Epoch:68   Accuracy:92.03
Epoch:69   Accuracy:92.66
Epoch:70   Accuracy:92.04
Epoch:71   Accuracy:92.77
Epoch:72   Accuracy:92.47
Epoch:73   Accuracy:92.26
Epoch:74   Accuracy:92.90
Epoch:75   Accuracy:92.22
Epoch:76   Accuracy:92.41
Epoch:77   Accuracy:92.56
Epoch:78   Accuracy:92.42
Epoch:79   Accuracy:92.08
Epoch:80   Accuracy:92.38
Epoch:81   Accuracy:92.68
Epoch:82   Accuracy:92.60
Epoch:83   Accuracy:92.43
Epoch:84   Accuracy:92.17
Epoch:85   Accuracy:92.79
Epoch:86   Accuracy:92.20
Epoch:87   Accuracy:92.60
Epoch:88   Accuracy:92.71
Epoch:89   Accuracy:92.68
Epoch:90   Accuracy:92.32
Epoch:91   Accuracy:92.64
Epoch:92   Accuracy:92.63
Epoch:93   Accuracy:92.57
Epoch:94   Accuracy:92.37
Epoch:95   Accuracy:92.71
Epoch:96   Accuracy:92.81
Epoch:97   Accuracy:92.56
Epoch:98   Accuracy:92.30
Epoch:99   Accuracy:92.75
Epoch:100   Accuracy:92.65
Epoch:101   Accuracy:92.24
Epoch:102   Accuracy:92.37
Epoch:103   Accuracy:91.97
Epoch:104   Accuracy:92.30
Epoch:105   Accuracy:92.59
Epoch:106   Accuracy:92.40
Epoch:107   Accuracy:92.98
Epoch:108   Accuracy:92.73
Epoch:109   Accuracy:92.81
Epoch:110   Accuracy:92.20
Epoch:111   Accuracy:92.56
Epoch:112   Accuracy:92.41
Epoch:113   Accuracy:92.66
Epoch:114   Accuracy:92.84
Epoch:115   Accuracy:92.69
Epoch:116   Accuracy:92.81
Epoch:117   Accuracy:92.75
Epoch:118   Accuracy:92.87
Epoch:119   Accuracy:92.78
Epoch:120   Accuracy:92.80
Epoch:121   Accuracy:92.30
Epoch:122   Accuracy:92.56
Epoch:123   Accuracy:92.73
Epoch:124   Accuracy:92.11
Epoch:125   Accuracy:92.53
Epoch:126   Accuracy:92.50
Epoch:127   Accuracy:92.79
Epoch:128   Accuracy:92.62
Epoch:129   Accuracy:92.32
Epoch:130   Accuracy:92.66
Epoch:131   Accuracy:92.55
Epoch:132   Accuracy:92.53
Epoch:133   Accuracy:92.68
Epoch:134   Accuracy:92.97
Epoch:135   Accuracy:92.45
Epoch:136   Accuracy:92.66
Epoch:137   Accuracy:92.84
Epoch:138   Accuracy:92.57
Epoch:139   Accuracy:93.09
Epoch:140   Accuracy:93.01
Epoch:141   Accuracy:92.62
Epoch:142   Accuracy:92.94
Epoch:143   Accuracy:93.04
Epoch:144   Accuracy:93.01
Epoch:145   Accuracy:92.96
Epoch:146   Accuracy:93.17
Epoch:147   Accuracy:92.95
Epoch:148   Accuracy:92.34
Epoch:149   Accuracy:92.39
Epoch:150   Accuracy:92.55
Epoch:151   Accuracy:93.65
Epoch:152   Accuracy:93.69
Epoch:153   Accuracy:93.82
Epoch:154   Accuracy:93.78
Epoch:155   Accuracy:93.74
Epoch:156   Accuracy:93.86
Epoch:157   Accuracy:93.90
Epoch:158   Accuracy:93.96
Epoch:159   Accuracy:93.92
Epoch:160   Accuracy:94.01
Epoch:161   Accuracy:94.03
Epoch:162   Accuracy:94.02
Epoch:163   Accuracy:94.05
Epoch:164   Accuracy:94.08
Epoch:165   Accuracy:93.91
Epoch:166   Accuracy:93.97
Epoch:167   Accuracy:94.12
Epoch:168   Accuracy:94.15
Epoch:169   Accuracy:94.07
Epoch:170   Accuracy:94.12
Epoch:171   Accuracy:94.02
Epoch:172   Accuracy:94.26
Epoch:173   Accuracy:93.97
Epoch:174   Accuracy:94.01
Epoch:175   Accuracy:93.75
Epoch:176   Accuracy:93.94
Epoch:177   Accuracy:94.06
Epoch:178   Accuracy:94.09
Epoch:179   Accuracy:94.14
Epoch:180   Accuracy:94.17
Epoch:181   Accuracy:94.13
Epoch:182   Accuracy:94.23
Epoch:183   Accuracy:94.15
Epoch:184   Accuracy:94.07
Epoch:185   Accuracy:94.22
Epoch:186   Accuracy:94.15
Epoch:187   Accuracy:93.89
Epoch:188   Accuracy:94.07
Epoch:189   Accuracy:94.10
Epoch:190   Accuracy:94.16
Epoch:191   Accuracy:94.25
Epoch:192   Accuracy:94.14
Epoch:193   Accuracy:94.03
Epoch:194   Accuracy:94.13
Epoch:195   Accuracy:94.15
Epoch:196   Accuracy:94.34
Epoch:197   Accuracy:94.17
Epoch:198   Accuracy:94.18
Epoch:199   Accuracy:94.10
Epoch:200   Accuracy:93.83
Epoch:201   Accuracy:94.03
Epoch:202   Accuracy:94.05
Epoch:203   Accuracy:94.04
Epoch:204   Accuracy:94.23
Epoch:205   Accuracy:94.18
Epoch:206   Accuracy:94.22
Epoch:207   Accuracy:94.17
Epoch:208   Accuracy:94.14
Epoch:209   Accuracy:94.08
Epoch:210   Accuracy:94.02
Epoch:211   Accuracy:94.02
Epoch:212   Accuracy:94.21
Epoch:213   Accuracy:94.11
Epoch:214   Accuracy:94.21
Epoch:215   Accuracy:93.91
Epoch:216   Accuracy:94.05
Epoch:217   Accuracy:94.11
Epoch:218   Accuracy:93.99
Epoch:219   Accuracy:94.00
Epoch:220   Accuracy:93.99
Epoch:221   Accuracy:93.98
Epoch:222   Accuracy:94.17
Epoch:223   Accuracy:93.77
Epoch:224   Accuracy:94.05
Epoch:225   Accuracy:94.12
Epoch:226   Accuracy:94.06
Epoch:227   Accuracy:93.84
Epoch:228   Accuracy:93.97
Epoch:229   Accuracy:94.25
Epoch:230   Accuracy:94.12
Epoch:231   Accuracy:94.04
Epoch:232   Accuracy:93.94
Epoch:233   Accuracy:94.09
Epoch:234   Accuracy:93.88
Epoch:235   Accuracy:94.01
Epoch:236   Accuracy:94.02
Epoch:237   Accuracy:93.73
Epoch:238   Accuracy:94.13
Epoch:239   Accuracy:94.03
Epoch:240   Accuracy:94.11
Epoch:241   Accuracy:94.00
Epoch:242   Accuracy:93.96
Epoch:243   Accuracy:94.09
Epoch:244   Accuracy:94.11
Epoch:245   Accuracy:94.19
Epoch:246   Accuracy:94.20
Epoch:247   Accuracy:94.21
Epoch:248   Accuracy:94.23
Epoch:249   Accuracy:94.14
Epoch:250   Accuracy:94.09
Epoch:251   Accuracy:94.12
Epoch:252   Accuracy:94.14
Epoch:253   Accuracy:94.22
Epoch:254   Accuracy:94.21
Epoch:255   Accuracy:94.35
Epoch:256   Accuracy:94.03
Epoch:257   Accuracy:94.03
Epoch:258   Accuracy:94.07
Epoch:259   Accuracy:94.23
Epoch:260   Accuracy:94.05
Epoch:261   Accuracy:94.15
Epoch:262   Accuracy:94.08
Epoch:263   Accuracy:94.17
Epoch:264   Accuracy:94.03
Epoch:265   Accuracy:94.23
Epoch:266   Accuracy:93.94
Epoch:267   Accuracy:94.02
Epoch:268   Accuracy:93.74
Epoch:269   Accuracy:94.18
Epoch:270   Accuracy:93.82
Epoch:271   Accuracy:93.90
Epoch:272   Accuracy:94.10
Epoch:273   Accuracy:94.14
Epoch:274   Accuracy:94.01
Epoch:275   Accuracy:94.21
Epoch:276   Accuracy:94.14
Epoch:277   Accuracy:93.95
Epoch:278   Accuracy:93.95
Epoch:279   Accuracy:94.17
Epoch:280   Accuracy:94.25
Epoch:281   Accuracy:94.14
Epoch:282   Accuracy:94.01
Epoch:283   Accuracy:94.16
Epoch:284   Accuracy:93.96
Epoch:285   Accuracy:93.95
Epoch:286   Accuracy:94.12
Epoch:287   Accuracy:94.15
Epoch:288   Accuracy:94.14
Epoch:289   Accuracy:93.88
Epoch:290   Accuracy:93.88
Epoch:291   Accuracy:94.13
Epoch:292   Accuracy:94.31
Epoch:293   Accuracy:93.92
Epoch:294   Accuracy:94.01
Epoch:295   Accuracy:94.21
Epoch:296   Accuracy:93.97
Epoch:297   Accuracy:94.15
Epoch:298   Accuracy:93.82
Epoch:299   Accuracy:94.14
Epoch:300   Accuracy:94.18
Epoch:301   Accuracy:94.01
Epoch:302   Accuracy:94.16
Epoch:303   Accuracy:94.16
Epoch:304   Accuracy:94.14
Epoch:305   Accuracy:94.06
Epoch:306   Accuracy:94.16
Epoch:307   Accuracy:94.17
Epoch:308   Accuracy:94.30
Epoch:309   Accuracy:94.27
Epoch:310   Accuracy:94.37
Epoch:311   Accuracy:94.40
Epoch:312   Accuracy:94.27
Epoch:313   Accuracy:94.23
Epoch:314   Accuracy:94.32
Epoch:315   Accuracy:94.27
Epoch:316   Accuracy:94.18
Epoch:317   Accuracy:94.21
Epoch:318   Accuracy:94.35
Epoch:319   Accuracy:94.29
Epoch:320   Accuracy:94.12
Epoch:321   Accuracy:94.26
Epoch:322   Accuracy:94.15
Epoch:323   Accuracy:94.33
Epoch:324   Accuracy:94.36
Epoch:325   Accuracy:94.26
Epoch:326   Accuracy:94.35
Epoch:327   Accuracy:94.19
Epoch:328   Accuracy:94.27
Epoch:329   Accuracy:94.12
Epoch:330   Accuracy:94.15
Epoch:331   Accuracy:94.15
Epoch:332   Accuracy:94.14
Epoch:333   Accuracy:94.21
