epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.788194817761531,0.7905311318878059,0.7716535433070866,0.7763023493360572,0.7825715100256581,0.7791861853586847,0.7827814569536424,0.7880575390665425,0.7858017135862914,0.7781027590913523,0.7872713331142512,0.7797177951477008,0.7805707221592665,0.7848518111964874,0.7958017364545554,0.776015680684248,0.7723561978042601,0.7693560833404784,0.7958515283842795,0.7851923076923076
6,0.10075,0.10105,0.09864,0.09923,0.10003,0.0996,0.10006,0.10073,0.10045,0.09946,0.10058,0.09962,0.09973,0.10028,0.10167,0.09915,0.09868,0.0983,0.10168,0.10032
7,0.8106429731537212,0.8072192780721927,0.8168821612530222,0.8148797853678671,0.8098829132764438,0.8254303835699185,0.8097910216718267,0.8140350877192982,0.8056120374135828,0.8041476985331311,0.8111057460164172,0.806548513066987,0.8131501868498132,0.8095329617528348,0.8094956075412101,0.8312553740326741,0.810853322847031,0.8166799363057324,0.8072783188108662,0.8044462327733628
7,0.10029,0.10022,0.09965,0.09981,0.09989,0.10066,0.0999,0.1005,0.09983,0.09925,0.10023,0.09947,0.09994,0.09998,0.10066,0.10079,0.09928,0.09945,0.10053,0.09968
8,0.8105081826012059,0.8057680988816951,0.8169837389733234,0.8130639466457434,0.8087251672157333,0.8227236099919419,0.8094390026714159,0.8162,0.8066028123089464,0.8029536718591948,0.8126272912423625,0.8066051770306456,0.817666211532402,0.8158383171787997,0.8094957818324504,0.8260693290087168,0.8074907820686978,0.8151556686900333,0.8047955427320664,0.8060680606806068
8,0.10016,0.09992,0.1,0.09995,0.09982,0.10091,0.09986,0.10053,0.09969,0.09916,0.10017,0.09942,0.10019,0.10014,0.10033,0.1011,0.09933,0.09976,0.10004,0.09953
9,0.8118453255017132,0.8051221666176038,0.8148499210110585,0.8095044679122665,0.8095143706640238,0.8240095560422058,0.8070751981442104,0.8149684044233807,0.8061015561015561,0.8045173706067051,0.813,0.8069629778268286,0.8154811715481172,0.8107833163784334,0.8077037330428756,0.8209371884346959,0.8098278196943316,0.8123565226070466,0.8046159968165539,0.8034636318654131
9,0.10015,0.09976,0.10013,0.09992,0.09983,0.10109,0.09978,0.10053,0.09962,0.09918,0.1002,0.09945,0.10029,0.10011,0.10016,0.10115,0.09947,0.09988,0.09985,0.09943
10,0.811485764260033,0.8054201598752193,0.8110802754651043,0.8179384203480589,0.807849795266154,0.8201567960706526,0.80794894110821,0.8135225704711216,0.8046843177189409,0.8026596284641153,0.8116151401329096,0.8067989233376532,0.8182978723404255,0.8141388714075939,0.8079443079443079,0.8160390916930153,0.8060135790494666,0.8131614392918991,0.8061402608070644,0.804078368652539
10,0.10015,0.09969,0.10012,0.10013,0.0998,0.10112,0.09977,0.1005,0.09956,0.09915,0.10019,0.09947,0.10043,0.10018,0.10006,0.10105,0.09947,0.09997,0.09977,0.09939
