Epoch:1   Accuracy:33.09
Epoch:2   Accuracy:44.90
Epoch:3   Accuracy:49.43
Epoch:4   Accuracy:51.56
Epoch:5   Accuracy:52.48
Epoch:6   Accuracy:50.09
Epoch:7   Accuracy:51.78
Epoch:8   Accuracy:52.01
Epoch:9   Accuracy:52.52
Epoch:10   Accuracy:52.20
Epoch:11   Accuracy:53.04
Epoch:12   Accuracy:52.68
Epoch:13   Accuracy:53.17
Epoch:14   Accuracy:53.30
Epoch:15   Accuracy:53.12
Epoch:16   Accuracy:53.56
Epoch:17   Accuracy:53.19
Epoch:18   Accuracy:53.53
Epoch:19   Accuracy:53.72
Epoch:20   Accuracy:53.30
Epoch:21   Accuracy:53.87
Epoch:22   Accuracy:53.64
Epoch:23   Accuracy:53.71
Epoch:24   Accuracy:53.68
Epoch:25   Accuracy:53.58
Epoch:26   Accuracy:53.71
Epoch:27   Accuracy:53.84
Epoch:28   Accuracy:53.24
Epoch:29   Accuracy:53.77
Epoch:30   Accuracy:53.66
Epoch:31   Accuracy:53.82
Epoch:32   Accuracy:53.46
Epoch:33   Accuracy:53.46
Epoch:34   Accuracy:53.15
Epoch:35   Accuracy:53.06
Epoch:36   Accuracy:53.58
Epoch:37   Accuracy:53.31
Epoch:38   Accuracy:53.40
Epoch:39   Accuracy:53.02
Epoch:40   Accuracy:53.23
Epoch:41   Accuracy:53.01
Epoch:42   Accuracy:53.35
Epoch:43   Accuracy:52.94
Epoch:44   Accuracy:52.42
Epoch:45   Accuracy:53.26
Epoch:46   Accuracy:52.96
Epoch:47   Accuracy:52.94
Epoch:48   Accuracy:52.95
Epoch:49   Accuracy:53.15
Epoch:50   Accuracy:52.71
Epoch:51   Accuracy:53.03
Epoch:52   Accuracy:52.88
Epoch:53   Accuracy:52.93
Epoch:54   Accuracy:52.81
Epoch:55   Accuracy:53.05
Epoch:56   Accuracy:52.67
Epoch:57   Accuracy:53.38
Epoch:58   Accuracy:52.62
Epoch:59   Accuracy:52.87
Epoch:60   Accuracy:52.99
Epoch:61   Accuracy:52.89
Epoch:62   Accuracy:52.60
Epoch:63   Accuracy:52.59
Epoch:64   Accuracy:52.06
Epoch:65   Accuracy:52.72
Epoch:66   Accuracy:52.79
Epoch:67   Accuracy:52.89
Epoch:68   Accuracy:52.87
Epoch:69   Accuracy:51.76
Epoch:70   Accuracy:52.58
Epoch:71   Accuracy:52.22
Epoch:72   Accuracy:52.26
Epoch:73   Accuracy:52.28
Epoch:74   Accuracy:51.93
Epoch:75   Accuracy:51.68
Epoch:76   Accuracy:52.52
Epoch:77   Accuracy:52.19
Epoch:78   Accuracy:51.75
Epoch:79   Accuracy:51.62
Epoch:80   Accuracy:51.98
Epoch:81   Accuracy:51.50
Epoch:82   Accuracy:52.14
Epoch:83   Accuracy:52.13
Epoch:84   Accuracy:52.35
Epoch:85   Accuracy:52.18
Epoch:86   Accuracy:52.05
Epoch:87   Accuracy:52.10
Epoch:88   Accuracy:51.66
Epoch:89   Accuracy:52.27
Epoch:90   Accuracy:52.19
Epoch:91   Accuracy:51.68
