epoch,L_x,L_u,lambda_u,L_reg,L_total
6,1.5657292677135002,0.0012532016716715767,37.40853658536585,0.0033058850111712407,1.6043861746788024
6,1.5488103156529585,0.0016988860194580358,37.40898058252428,0.003155908133106722,1.5987970342913878
7,1.378196577514921,0.0014829192127633307,56.160714285714285,0.004339198120647952,1.451802254858471
7,1.3549891862158592,0.0015169591704481998,56.15985576923077,0.0046143069104381046,1.4306038543581963
8,1.312230525119453,0.0014431009373491693,74.9102870813397,0.0055815411395166055,1.412159785129237
8,1.3127609525408064,0.0014550068557062851,74.91071428571429,0.005558090456317933,1.4137968943232582
9,1.270356635820298,0.0013752154795275558,93.66071428571429,0.006270319364765393,1.392435808408828
9,1.2664146267232441,0.00138293266091274,93.66071428571429,0.006275054554100192,1.3893642788841611
10,1.2468147704386598,0.001351858792391769,112.4111374407583,0.006019033441955656,1.392245795207001
10,1.238979872351601,0.0013471725406513238,112.41071428571429,0.006378971555802439,1.3838192303975423
11,1.2269522898005083,0.0013287786546911408,131.1611374407583,0.006911753750763728,1.3957927715721854
11,1.248555969517186,0.0013697254619745643,131.1615566037736,0.006295344538608882,1.4217453002929688
12,1.2280901870075263,0.00132002277829122,149.9115566037736,0.006507554442955638,1.420163778201589
12,1.2037987480231371,0.0012727031383279411,149.9111374407583,0.007017044336711591,1.3897712708084504
13,1.2093167917908363,0.0012673912907594745,168.6615566037736,0.0072749486052483886,1.4184091695637073
13,1.212664599407394,0.0013148238896699797,168.6615566037736,0.006760805843064105,1.4288334551284898
14,1.1993943174492638,0.0012698746287705428,187.4115566037736,0.007711986008425296,1.433153433057497
14,1.1969293797353528,0.0012762481926057382,187.4115566037736,0.007677958760397368,1.4317381750300247
15,1.1921576733272787,0.0012676102194495906,206.1611374407583,0.008258670538672692,1.4498330676725126
15,1.1923385068493069,0.0012326587153816122,206.1615566037736,0.007572932788258734,1.4424917785064229
16,1.1847349678008061,0.0012599138234399329,224.91155660377356,0.008099629857823393,1.464493140015962
16,1.1760837047729853,0.0012338919282829353,224.91155660377356,0.009105737239807704,1.4510952453568298
17,1.1876385614905558,0.0012497278118938943,243.6619718309859,0.007576117014398737,1.488186966085658
17,1.1745136031564676,0.0012405928489828992,243.66155660377356,0.009027585169774885,1.4742677189269155
18,1.1680404065914873,0.001220881065407566,262.3239436619718,0.008234939007483915,1.4851822959926892
