Epoch:1   Accuracy:33.20
Epoch:2   Accuracy:44.87
Epoch:3   Accuracy:49.48
Epoch:4   Accuracy:51.42
Epoch:5   Accuracy:52.30
Epoch:6   Accuracy:51.22
Epoch:7   Accuracy:52.61
Epoch:8   Accuracy:54.00
Epoch:9   Accuracy:54.13
Epoch:10   Accuracy:54.44
Epoch:11   Accuracy:54.50
Epoch:12   Accuracy:54.78
Epoch:13   Accuracy:54.99
Epoch:14   Accuracy:55.02
Epoch:15   Accuracy:54.99
Epoch:16   Accuracy:54.63
Epoch:17   Accuracy:55.07
Epoch:18   Accuracy:54.56
Epoch:19   Accuracy:54.66
Epoch:20   Accuracy:54.76
Epoch:21   Accuracy:54.54
Epoch:22   Accuracy:54.63
Epoch:23   Accuracy:54.47
Epoch:24   Accuracy:54.32
Epoch:25   Accuracy:54.39
Epoch:26   Accuracy:54.24
Epoch:27   Accuracy:54.20
Epoch:28   Accuracy:54.36
Epoch:29   Accuracy:54.41
Epoch:30   Accuracy:54.64
Epoch:31   Accuracy:54.38
Epoch:32   Accuracy:54.29
Epoch:33   Accuracy:54.07
Epoch:34   Accuracy:54.47
Epoch:35   Accuracy:54.30
Epoch:36   Accuracy:54.93
Epoch:37   Accuracy:54.26
Epoch:38   Accuracy:54.50
Epoch:39   Accuracy:54.00
Epoch:40   Accuracy:53.70
Epoch:41   Accuracy:54.02
Epoch:42   Accuracy:53.96
Epoch:43   Accuracy:53.69
Epoch:44   Accuracy:53.55
Epoch:45   Accuracy:54.29
Epoch:46   Accuracy:53.72
Epoch:47   Accuracy:53.27
Epoch:48   Accuracy:53.69
Epoch:49   Accuracy:53.48
Epoch:50   Accuracy:53.47
Epoch:51   Accuracy:53.62
Epoch:52   Accuracy:53.45
Epoch:53   Accuracy:53.54
Epoch:54   Accuracy:53.29
Epoch:55   Accuracy:53.07
Epoch:56   Accuracy:53.89
Epoch:57   Accuracy:53.26
Epoch:58   Accuracy:53.67
Epoch:59   Accuracy:53.71
