Epoch:1   Accuracy:60.51
Epoch:2   Accuracy:65.48
Epoch:3   Accuracy:68.04
Epoch:4   Accuracy:69.03
Epoch:5   Accuracy:70.26
Epoch:6   Accuracy:65.79
Epoch:7   Accuracy:65.61
Epoch:8   Accuracy:66.70
Epoch:9   Accuracy:66.09
Epoch:10   Accuracy:66.48
Epoch:11   Accuracy:67.09
Epoch:12   Accuracy:67.05
Epoch:13   Accuracy:67.49
Epoch:14   Accuracy:67.89
Epoch:15   Accuracy:67.54
Epoch:16   Accuracy:67.51
Epoch:17   Accuracy:68.01
Epoch:18   Accuracy:67.61
Epoch:19   Accuracy:67.96
Epoch:20   Accuracy:67.88
Epoch:21   Accuracy:68.15
Epoch:22   Accuracy:68.41
Epoch:23   Accuracy:67.87
Epoch:24   Accuracy:68.59
Epoch:25   Accuracy:67.88
Epoch:26   Accuracy:68.29
Epoch:27   Accuracy:67.97
Epoch:28   Accuracy:68.11
Epoch:29   Accuracy:67.86
Epoch:30   Accuracy:67.03
Epoch:31   Accuracy:67.68
Epoch:32   Accuracy:68.18
Epoch:33   Accuracy:67.60
Epoch:34   Accuracy:67.88
Epoch:35   Accuracy:68.05
Epoch:36   Accuracy:68.92
Epoch:37   Accuracy:68.17
Epoch:38   Accuracy:68.35
Epoch:39   Accuracy:67.96
Epoch:40   Accuracy:67.95
Epoch:41   Accuracy:68.19
Epoch:42   Accuracy:67.75
Epoch:43   Accuracy:68.33
Epoch:44   Accuracy:68.35
Epoch:45   Accuracy:68.16
Epoch:46   Accuracy:68.38
Epoch:47   Accuracy:68.24
Epoch:48   Accuracy:68.34
Epoch:49   Accuracy:67.49
Epoch:50   Accuracy:68.36
Epoch:51   Accuracy:67.97
Epoch:52   Accuracy:68.18
Epoch:53   Accuracy:68.48
Epoch:54   Accuracy:68.92
Epoch:55   Accuracy:68.96
Epoch:56   Accuracy:68.04
Epoch:57   Accuracy:68.14
Epoch:58   Accuracy:68.86
Epoch:59   Accuracy:68.88
Epoch:60   Accuracy:69.09
Epoch:61   Accuracy:68.63
Epoch:62   Accuracy:69.58
Epoch:63   Accuracy:68.22
Epoch:64   Accuracy:67.87
Epoch:65   Accuracy:68.84
Epoch:66   Accuracy:68.24
Epoch:67   Accuracy:69.18
Epoch:68   Accuracy:68.29
Epoch:69   Accuracy:69.27
Epoch:70   Accuracy:68.38
