Epoch:1   Accuracy:33.16
Epoch:2   Accuracy:44.82
Epoch:3   Accuracy:49.49
Epoch:4   Accuracy:51.52
Epoch:5   Accuracy:52.53
Epoch:6   Accuracy:51.00
Epoch:7   Accuracy:53.19
Epoch:8   Accuracy:53.82
Epoch:9   Accuracy:54.27
Epoch:10   Accuracy:54.63
Epoch:11   Accuracy:54.78
Epoch:12   Accuracy:55.21
Epoch:13   Accuracy:55.05
Epoch:14   Accuracy:55.51
Epoch:15   Accuracy:54.82
Epoch:16   Accuracy:54.65
Epoch:17   Accuracy:55.33
Epoch:18   Accuracy:55.68
Epoch:19   Accuracy:55.19
Epoch:20   Accuracy:55.03
Epoch:21   Accuracy:55.04
Epoch:22   Accuracy:55.04
Epoch:23   Accuracy:55.09
Epoch:24   Accuracy:54.37
Epoch:25   Accuracy:54.65
Epoch:26   Accuracy:54.66
Epoch:27   Accuracy:54.72
Epoch:28   Accuracy:54.91
Epoch:29   Accuracy:54.09
Epoch:30   Accuracy:54.61
Epoch:31   Accuracy:54.40
Epoch:32   Accuracy:55.02
Epoch:33   Accuracy:54.71
Epoch:34   Accuracy:54.80
Epoch:35   Accuracy:54.87
Epoch:36   Accuracy:54.83
Epoch:37   Accuracy:54.51
Epoch:38   Accuracy:54.10
Epoch:39   Accuracy:54.29
Epoch:40   Accuracy:54.72
Epoch:41   Accuracy:54.48
Epoch:42   Accuracy:54.31
Epoch:43   Accuracy:54.49
Epoch:44   Accuracy:54.99
Epoch:45   Accuracy:53.70
Epoch:46   Accuracy:54.23
Epoch:47   Accuracy:53.73
Epoch:48   Accuracy:54.25
Epoch:49   Accuracy:53.52
Epoch:50   Accuracy:53.52
Epoch:51   Accuracy:54.65
Epoch:52   Accuracy:54.04
Epoch:53   Accuracy:54.09
Epoch:54   Accuracy:53.86
Epoch:55   Accuracy:54.01
Epoch:56   Accuracy:53.75
Epoch:57   Accuracy:54.10
Epoch:58   Accuracy:53.39
Epoch:59   Accuracy:54.25
Epoch:60   Accuracy:53.50
Epoch:61   Accuracy:54.16
Epoch:62   Accuracy:53.68
Epoch:63   Accuracy:53.92
Epoch:64   Accuracy:53.78
Epoch:65   Accuracy:53.06
Epoch:66   Accuracy:54.21
Epoch:67   Accuracy:53.56
Epoch:68   Accuracy:53.77
Epoch:69   Accuracy:53.47
Epoch:70   Accuracy:53.54
Epoch:71   Accuracy:53.76
Epoch:72   Accuracy:53.55
Epoch:73   Accuracy:53.29
Epoch:74   Accuracy:53.56
Epoch:75   Accuracy:53.56
Epoch:76   Accuracy:53.41
Epoch:77   Accuracy:53.27
Epoch:78   Accuracy:53.30
Epoch:79   Accuracy:53.96
Epoch:80   Accuracy:53.79
Epoch:81   Accuracy:53.60
Epoch:82   Accuracy:53.59
Epoch:83   Accuracy:53.17
Epoch:84   Accuracy:53.23
Epoch:85   Accuracy:53.59
Epoch:86   Accuracy:53.34
Epoch:87   Accuracy:53.10
Epoch:88   Accuracy:53.03
Epoch:89   Accuracy:53.52
Epoch:90   Accuracy:53.31
Epoch:91   Accuracy:52.83
Epoch:92   Accuracy:52.92
Epoch:93   Accuracy:53.32
Epoch:94   Accuracy:53.03
Epoch:95   Accuracy:52.72
Epoch:96   Accuracy:53.23
Epoch:97   Accuracy:53.19
Epoch:98   Accuracy:53.40
Epoch:99   Accuracy:52.91
Epoch:100   Accuracy:53.10
Epoch:101   Accuracy:52.09
Epoch:102   Accuracy:52.64
Epoch:103   Accuracy:51.52
Epoch:104   Accuracy:53.06
Epoch:105   Accuracy:52.45
Epoch:106   Accuracy:52.66
Epoch:107   Accuracy:53.04
Epoch:108   Accuracy:52.42
Epoch:109   Accuracy:52.67
Epoch:110   Accuracy:52.75
Epoch:111   Accuracy:52.61
Epoch:112   Accuracy:52.41
Epoch:113   Accuracy:52.85
Epoch:114   Accuracy:52.46
Epoch:115   Accuracy:52.88
Epoch:116   Accuracy:52.66
Epoch:117   Accuracy:52.56
Epoch:118   Accuracy:51.94
Epoch:119   Accuracy:52.14
Epoch:120   Accuracy:52.21
Epoch:121   Accuracy:52.43
Epoch:122   Accuracy:52.68
Epoch:123   Accuracy:52.44
Epoch:124   Accuracy:52.40
Epoch:125   Accuracy:52.65
Epoch:126   Accuracy:52.45
Epoch:127   Accuracy:51.77
Epoch:128   Accuracy:53.01
Epoch:129   Accuracy:52.14
Epoch:130   Accuracy:52.89
Epoch:131   Accuracy:52.30
Epoch:132   Accuracy:52.40
Epoch:133   Accuracy:52.17
Epoch:134   Accuracy:52.53
Epoch:135   Accuracy:52.40
Epoch:136   Accuracy:52.29
Epoch:137   Accuracy:52.21
Epoch:138   Accuracy:51.81
Epoch:139   Accuracy:52.29
Epoch:140   Accuracy:52.44
Epoch:141   Accuracy:52.01
Epoch:142   Accuracy:52.83
Epoch:143   Accuracy:52.11
Epoch:144   Accuracy:52.11
Epoch:145   Accuracy:52.57
Epoch:146   Accuracy:51.89
Epoch:147   Accuracy:52.38
Epoch:148   Accuracy:51.77
Epoch:149   Accuracy:51.56
Epoch:150   Accuracy:51.72
Epoch:151   Accuracy:52.53
Epoch:152   Accuracy:52.68
Epoch:153   Accuracy:52.30
Epoch:154   Accuracy:52.28
Epoch:155   Accuracy:52.63
Epoch:156   Accuracy:52.60
Epoch:157   Accuracy:52.64
Epoch:158   Accuracy:52.45
Epoch:159   Accuracy:52.42
Epoch:160   Accuracy:52.53
Epoch:161   Accuracy:52.23
Epoch:162   Accuracy:52.39
Epoch:163   Accuracy:52.40
Epoch:164   Accuracy:52.36
Epoch:165   Accuracy:52.62
Epoch:166   Accuracy:52.43
Epoch:167   Accuracy:52.42
Epoch:168   Accuracy:52.38
Epoch:169   Accuracy:52.30
Epoch:170   Accuracy:52.11
Epoch:171   Accuracy:52.35
Epoch:172   Accuracy:52.42
Epoch:173   Accuracy:53.00
Epoch:174   Accuracy:52.41
Epoch:175   Accuracy:52.65
Epoch:176   Accuracy:52.30
Epoch:177   Accuracy:52.38
Epoch:178   Accuracy:52.47
Epoch:179   Accuracy:52.38
Epoch:180   Accuracy:51.88
Epoch:181   Accuracy:52.25
Epoch:182   Accuracy:52.10
Epoch:183   Accuracy:52.14
Epoch:184   Accuracy:52.57
Epoch:185   Accuracy:52.27
Epoch:186   Accuracy:52.59
Epoch:187   Accuracy:52.43
Epoch:188   Accuracy:52.55
Epoch:189   Accuracy:52.22
Epoch:190   Accuracy:52.18
Epoch:191   Accuracy:52.27
Epoch:192   Accuracy:52.57
Epoch:193   Accuracy:52.21
Epoch:194   Accuracy:52.59
Epoch:195   Accuracy:52.58
Epoch:196   Accuracy:51.92
Epoch:197   Accuracy:52.12
Epoch:198   Accuracy:51.95
Epoch:199   Accuracy:52.19
Epoch:200   Accuracy:52.45
Epoch:201   Accuracy:52.36
Epoch:202   Accuracy:52.09
Epoch:203   Accuracy:51.97
Epoch:204   Accuracy:52.55
Epoch:205   Accuracy:52.22
Epoch:206   Accuracy:52.41
Epoch:207   Accuracy:52.08
Epoch:208   Accuracy:52.17
Epoch:209   Accuracy:52.28
Epoch:210   Accuracy:51.99
Epoch:211   Accuracy:52.20
Epoch:212   Accuracy:52.14
Epoch:213   Accuracy:52.19
Epoch:214   Accuracy:52.35
Epoch:215   Accuracy:52.03
Epoch:216   Accuracy:52.16
Epoch:217   Accuracy:52.59
Epoch:218   Accuracy:52.06
Epoch:219   Accuracy:51.99
Epoch:220   Accuracy:51.97
Epoch:221   Accuracy:51.81
Epoch:222   Accuracy:52.06
Epoch:223   Accuracy:52.20
Epoch:224   Accuracy:51.98
Epoch:225   Accuracy:52.09
Epoch:226   Accuracy:52.03
Epoch:227   Accuracy:51.92
Epoch:228   Accuracy:52.30
Epoch:229   Accuracy:51.93
Epoch:230   Accuracy:52.04
Epoch:231   Accuracy:52.07
