epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.7888360017308524,0.7896940097677664,0.7709847655083143,0.7763251966091308,0.7833000095210891,0.7815889496616297,0.7847919655667145,0.7878172588832487,0.7859395665886661,0.7795709506002755,0.7881069285324604,0.7812946702062487,0.7776203966005666,0.7812195386115022,0.7998226557304368,0.7757630161579893,0.773146369573569,0.7714822083795545,0.7944372012168622,0.7859403471756018
6,0.10076,0.10087,0.09848,0.09916,0.10005,0.09983,0.10024,0.10063,0.10039,0.09958,0.10067,0.0998,0.09933,0.09979,0.10216,0.09909,0.09876,0.09854,0.10148,0.10039
7,0.8101878752663181,0.806046556553656,0.8155145118733509,0.8166002934395304,0.8088249876053545,0.8233816425120772,0.8091572922834025,0.8150277557494052,0.8082191780821918,0.8035822097001408,0.8112615263880715,0.806400318028225,0.8126608337622234,0.8116512497539854,0.8093632215830192,0.8266894266492619,0.8133849444840582,0.8151743264659271,0.8046976511744128,0.8052079127977392
7,0.10028,0.10008,0.0995,0.0999,0.09985,0.10065,0.09996,0.10052,0.09998,0.09929,0.1003,0.09957,0.09973,0.0999,0.10092,0.1005,0.0995,0.09951,0.10029,0.09979
8,0.8124755572937036,0.8050605493748154,0.8133306484091825,0.8157425846347343,0.8084116773874319,0.8212094653812445,0.8112106269497836,0.8137643792145974,0.8077667923759045,0.8043478260869565,0.8123663231576901,0.805821410952146,0.8136811832374692,0.810371819960861,0.808355243938066,0.8325374084686405,0.811808479389014,0.8158501152189159,0.8043522473052674,0.8045036857517924
8,0.10023,0.09979,0.09975,0.10012,0.09978,0.10084,0.09997,0.10045,0.09984,0.09924,0.10022,0.09946,0.09989,0.09986,0.10046,0.10118,0.09966,0.09983,0.09987,0.09955
9,0.8108340498710233,0.8050117462803446,0.8177177496543656,0.8089744843093166,0.8084467574059248,0.824251968503937,0.8092393468737555,0.8133957297455396,0.8065367438083637,0.8036944583125312,0.8127849451935203,0.8056413834346656,0.8102189781021898,0.8098269345534116,0.8070018843598136,0.8237446635495019,0.8066037735849056,0.8128304898732914,0.8058667753106539,0.80279706207868
9,0.10018,0.09966,0.10003,0.10003,0.09976,0.10105,0.09993,0.10041,0.09974,0.09921,0.10026,0.09947,0.09994,0.0999,0.10026,0.10132,0.09965,0.09997,0.09979,0.09945
10,0.8111908742255876,0.8037318590186593,0.8136946019743752,0.8021710649447875,0.8056142469061274,0.826031880080228,0.8065707620528771,0.8143059203879571,0.8047744284847258,0.802997002997003,0.8119171493079415,0.8028613714849531,0.8146694214876034,0.8061224489795918,0.8074648570043625,0.819994019734875,0.8047450782433114,0.8144433299899699,0.8059045867810808,0.8026026026026026
10,0.10019,0.0996,0.10014,0.09985,0.09972,0.10126,0.09988,0.10046,0.09969,0.09922,0.10028,0.09942,0.10009,0.09985,0.10017,0.10133,0.09961,0.10011,0.09975,0.0994
11,0.8120330318521432,0.8052657724788872,0.8116031160311603,0.8088293259755617,0.8064201385501024,0.8170990208943172,0.8087275693311582,0.8134611543838626,0.8047049280064895,0.8021758658548758,0.8119996046258773,0.8045112781954887,0.8113624937154349,0.8060884070058382,0.8044542095276142,0.8234618197012431,0.8052497883149873,0.8133010394590776,0.8038867515043898,0.802519301097115
11,0.10012,0.09934,0.10049,0.10001,0.09965,0.10148,0.09983,0.10044,0.09951,0.09913,0.10023,0.09936,0.10028,0.09983,0.09964,0.10186,0.09977,0.10051,0.09935,0.09917
12,0.8116315998412068,0.8046057222609909,0.8136051591429165,0.8071501532175689,0.8059477320516671,0.8163609320773426,0.808211085950576,0.814291247095275,0.8043194374686087,0.8023453944071364,0.812254516889238,0.8037676609105181,0.8123010576034501,0.8140396773490299,0.805881184184383,0.8171243325705568,0.808280131553492,0.8131208812825809,0.8060234813680449,0.8019681444658618
12,0.10022,0.09937,0.10051,0.09985,0.09965,0.10138,0.09987,0.1005,0.09948,0.09917,0.10031,0.09935,0.10033,0.09994,0.09961,0.10168,0.0997,0.10051,0.09943,0.09915
13,0.8109097918272937,0.8055798580732965,0.8166225516146108,0.8127947508714374,0.8046921997192701,0.8180562407498766,0.8050004826720726,0.8143309580364212,0.8045112781954887,0.8031674208144797,0.8103060526058472,0.8036529680365297,0.8125641552042702,0.8085280852808528,0.8053772070626003,0.8170153967627319,0.8085519922254616,0.8123308270676691,0.8049670552458186,0.8016247116638251
13,0.10023,0.09943,0.10064,0.09982,0.0996,0.10134,0.09976,0.10055,0.09944,0.09919,0.10034,0.09938,0.10039,0.09998,0.09962,0.10138,0.0997,0.10051,0.09954,0.09916
