epoch,L_x,L_u,lambda_u,L_reg,L_total
6,1.4328927929452855,0.0015061805440711497,3.1212529976019185,0.004161121113766298,1.440541393608212
6,1.4101929344643889,0.0016305426769168724,3.1212885985748215,0.004378981440330274,1.4183298459811902
7,1.2964636876387297,0.0014239681460321003,4.683725845410628,0.005356082594323597,1.3073780565446125
7,1.3141885280031846,0.0014727252390918932,4.679951690821256,0.0056555579928343,1.325579072892233
8,1.2715003652874282,0.0013964090929247683,6.246198296836983,0.006058380055896159,1.2851762353938863
8,1.2671890608894014,0.0014008937038490277,6.246207524271844,0.006127609677490715,1.2809686034339145
9,1.2376838862032131,0.0013416438724267509,7.808725845410628,0.006300891661265154,1.2534168220084647
9,1.2217363696364523,0.0013385009313300613,7.808707524271844,0.006428358916450943,1.2375721464168679
10,1.2102845652484433,0.0013365301291021962,9.371216707021793,0.007130814594448912,1.228889234634635
10,1.2091259606254912,0.0013236584073611879,9.371207524271844,0.006681862669246434,1.2271897311060174
11,1.1920516078177723,0.0012857360946021289,10.933716707021793,0.007090440304661237,1.2121943290239385
11,1.189155861627103,0.0013066353692845656,10.933716707021793,0.007044513033337657,1.2094682198171176
12,1.1863984276013202,0.0013087648678155818,12.496234939759034,0.0070112294138757044,1.2087446228567376
12,1.1865387628211237,0.0012953877281318656,12.496216707021793,0.006677068807421473,1.2083807643908855
13,1.1784402615510234,0.0012912954529775555,14.058716707021793,0.007056465906882546,1.2026473081718057
13,1.1881321977420025,0.0012987873558353363,14.058734939759034,0.006844184595350939,1.2122197096606335
14,1.1825598944382496,0.00127555984366932,15.621234939759034,0.007108061179989971,1.2086069766297398
14,1.1781292182853422,0.0012861503823239535,15.621234939759034,0.006883859080094171,1.204102361633117
15,1.164067851563534,0.0012690115474579655,17.183734939759034,0.0068903184495866295,1.191766402951206
15,1.159740278110412,0.001257614965749126,17.183725845410628,0.00705394737933119,1.187420241354744
16,1.1524097978209074,0.0012519816582425847,18.746243990384613,0.00699754352871633,1.1819094405151331
16,1.1634941400530248,0.0012583172681563436,18.746243990384613,0.007048195267158847,1.1931444731755898
17,1.1469747961427157,0.0012479231649754534,20.308743990384613,0.006926268498108794,1.1782769540754647
17,1.160139147775719,0.001263585645026606,20.308734939759038,0.007094412024907139,1.191905734768833
18,1.1488240930036857,0.001229635150174055,21.86750599520384,0.00714212009972051,1.181894807001719
18,1.1634685758778232,0.0012739722835284164,21.87125299760192,0.00711904719976677,1.1974621778197712
19,1.1456447612467429,0.001235018932856329,23.43375299760192,0.0072687816696143225,1.1808892787217522
19,1.1610696261449398,0.0012636650987393814,23.43375299760192,0.006920240197455783,1.196614222703792
20,1.1457466523138453,0.0012433846664421787,24.992523923444978,0.006972576904432219,1.1828321189903241
20,1.1484451720920892,0.0012579343169468653,24.996243990384613,0.007108875548370774,1.186022655465282
21,1.142022017666476,0.001226553848494577,25.0,0.007612530539611833,1.1802983927212174
21,1.1436959636899142,0.001231130191277211,25.0,0.007030263025976287,1.181504480684033
22,1.146351168743161,0.001230590311146417,25.0,0.007144658653061106,1.184260586659874
22,1.1404088617226724,0.001231684595606575,25.0,0.007410912912084975,1.1786118854175915
23,1.1421934522401829,0.0012282465044196355,25.0,0.007227939374458332,1.1801275497732253
23,1.14731338477591,0.0012438631187355743,25.0,0.007571139804568837,1.1859811005409824
24,1.1469716769086116,0.0012545442641306106,25.0,0.007317088757703999,1.1856523703730277
24,1.1551643078275722,0.0012544008212390734,25.0,0.0074039112393491915,1.193928239871558
25,1.1401236179069831,0.0012288773980169655,25.0,0.007192787259275344,1.1780383399186225
25,1.1492202805274983,0.0012428292930967276,25.0,0.007272076127386728,1.1875630896627618
26,1.1320581680835005,0.0012175271066399136,25.0,0.007367970172964872,1.1698643152639803
26,1.1454117635457064,0.0012525297989326191,25.0,0.007210390934859106,1.1839353945329607
27,1.1388922440919944,0.0012244775530332766,25.0,0.0071407973099660745,1.1766449797639458
27,1.1549466062611469,0.0012433510616580976,25.0,0.007255379298055929,1.1932857622726514
28,1.1310638349789839,0.0012025620473930477,25.0,0.0075945757411178556,1.1687224620523362
28,1.139964154462495,0.0012450892652711345,25.0,0.007200894390486858,1.1782922781112661
29,1.1388592898275294,0.001239224786897475,25.0,0.006803743783262019,1.1766436500697615
29,1.1463574054138512,0.0012387174728068046,25.0,0.00715747551711802,1.1844828185852634
30,1.1376632851746316,0.0012178980868458658,25.0,0.00726715564452165,1.1753778927081524
30,1.132974570648198,0.0012241744763898021,25.0,0.007584397469342715,1.17116332630269
31,1.139449118996124,0.0012139549657001162,25.0,0.007109180194430714,1.1769071731635992
31,1.1409836212793987,0.0012316933956038546,25.0,0.006975760920156392,1.178751717940223
32,1.126532455785669,0.001231565689461471,25.0,0.007584006819266567,1.1649056059851064
32,1.1375930289284502,0.0012269301018376145,25.0,0.007361298110123893,1.1756275805066243
33,1.1373990940592453,0.0012365026492708827,25.0,0.00742548033995176,1.1757371452657022
33,1.123387674823332,0.0012054506248714287,25.0,0.007845211676076838,1.1613691521888714
34,1.146162785839236,0.0012047486285746997,25.0,0.007544200998312085,1.1838257006195743
34,1.1313265915692707,0.0012249837004391334,25.0,0.007180209683240993,1.1691313942796306
35,1.1342717996583536,0.0012057843825739557,25.0,0.007301852994714864,1.171718262709104
35,1.1349898701091465,0.0012295266838936354,25.0,0.007439448105671601,1.1731674846985358
36,1.115981609558316,0.0012008401913383006,25.0,0.007637455865151162,1.153640071693942
36,1.1369785790523272,0.0012348103545869046,25.0,0.007005222382928516,1.1748540605369366
37,1.124101360259591,0.001191783694398694,25.0,0.007553887290119911,1.161449841354798
37,1.1230231770794454,0.0012186138532085376,25.0,0.007388215605839551,1.1608767383676066
38,1.1223664495807428,0.001202311706947512,25.0,0.00751011105883383,1.1599343467790346
38,1.126098502053028,0.0012195587786093898,25.0,0.007280194247921296,1.163867666533119
39,1.1416582513423192,0.0012252556427570416,25.0,0.007062939291132525,1.1793525780950274
39,1.1314897099087518,0.0012084415176497696,25.0,0.007244326676595467,1.1689450737969118
40,1.134131251339707,0.0012113180616703419,25.0,0.007123156716383138,1.1715373587950566
40,1.1233119914330632,0.0012084022021280176,25.0,0.007407284397856298,1.1609293318656553
41,1.1263815211510033,0.0012028949467330807,25.0,0.007443661031342136,1.1638975584421636
41,1.1313126055817855,0.001213891607913652,25.0,0.007621441448093994,1.1692813352534646
42,1.126755244566493,0.0012115177193085071,25.0,0.007274652096001725,1.164317839738855
42,1.1169866751255602,0.001206309947215297,25.0,0.007607771586415104,1.1547521937406804
43,1.126583150536608,0.001222704558290443,25.0,0.007913798246782818,1.1650645627106408
43,1.1177178172118356,0.0011991314920981116,25.0,0.007733909066757588,1.1554300147665746
44,1.1252580526057614,0.001230050637564983,25.0,0.007288257937887283,1.1632975790489233
44,1.1221686631727676,0.0012122016184478595,25.0,0.007290069537702948,1.1597637724704468
45,1.1138057032456765,0.0012033746190634421,25.0,0.007620122209818174,1.1515101896455655
45,1.1169662809884064,0.0012036820990033448,25.0,0.007383938660947406,1.1544422724224217
46,1.102233018377702,0.001169339519670251,25.0,0.007905961230410624,1.1393724639924596
46,1.1307850524178553,0.0012255432891330475,25.0,0.007215085177102208,1.1686387212862548
47,1.1182845024835495,0.0012115284000867091,25.0,0.007465981243599561,1.1560386920259111
47,1.1178139943211631,0.0011993660514441882,25.0,0.007782834987400593,1.1555809798274803
48,1.112026690725495,0.0011912910110035996,25.0,0.007886226739632166,1.1496951915768279
48,1.1172386787154458,0.0012030710746661168,25.0,0.008079110933846513,1.1553945662587453
49,1.1158455412307804,0.0011959365129775683,25.0,0.007598709071622335,1.1533426639559172
49,1.1148171509198435,0.0011849145680538668,25.0,0.007750644268159815,1.1521906635458234
50,1.1103010240204294,0.0011934620937552561,25.0,0.00757881513794524,1.1477163890665643
50,1.1147623639642907,0.0011793389993287515,25.0,0.0075974750202193716,1.1518433122543628
51,1.1222348802146458,0.0011869302579379153,25.0,0.007243554050745886,1.1591516892115274
51,1.1191923348676591,0.0011931973736777548,25.0,0.007339602703550121,1.1563618726673581
52,1.1123236985229474,0.0012084891832164519,25.0,0.007632832218193822,1.1501687643625182
52,1.1048205258738168,0.001191815042488726,25.0,0.007740661088457256,1.142356559883154
53,1.1077636924864862,0.0011904790534216876,25.0,0.008152169666791277,1.1456778395376046
53,1.106091924546438,0.001197736915568576,25.0,0.008545064672596005,1.1445804141354903
54,1.1140674549898655,0.0011887230733923203,25.0,0.007319426921149381,1.1511049570797158
54,1.106503456260599,0.0011913715529619853,25.0,0.008189448336491352,1.144477192722439
55,1.1084419235088039,0.001201749554738897,25.0,0.007642955225157111,1.1461286176192134
55,1.1122927608672513,0.0012090707981917766,25.0,0.0077520604952768775,1.1502715892483744
56,1.1236017291935592,0.001191596854229059,25.0,0.007697727916260751,1.161089377477765
56,1.1252202457533433,0.0012113498858945184,25.0,0.007561213488560707,1.1630652092683773
57,1.1131966392104136,0.001188898689400975,25.0,0.007739666262285062,1.1506587721799548
57,1.1086008174774737,0.001197223892981688,25.0,0.007587342717250487,1.1461187568134987
58,1.1152126784835543,0.0011894945403799371,25.0,0.007474304863717407,1.152424346833002
58,1.1080727607082923,0.0011894543857207001,25.0,0.007786095216825853,1.1455952145319281
59,1.1145884060347564,0.0011832234146143476,25.0,0.007853856650881274,1.1520228474123098
59,1.1063739508034791,0.0011777654252690764,25.0,0.007988616820815996,1.1438067076029812
60,1.1061302053615416,0.0011808688388798422,25.0,0.008137927039444163,1.1437898562745434
60,1.1024618566036224,0.0011603426502829063,25.0,0.007990098956673007,1.139460524916649
61,1.121038016947833,0.0012232811591514434,25.0,0.007520372263583662,1.1591404174503528
61,1.1200104138940712,0.001182874890663027,25.0,0.008007791709863174,1.1575900796153735
62,1.1129863165673755,0.0011838597000210678,25.0,0.007859824062879418,1.1504426337423779
62,1.1040199963744899,0.0011971016036738866,25.0,0.007746042304189969,1.1416935750009904
63,1.1028094363354501,0.0011737674790007683,25.0,0.007988460514960544,1.1401420841614405
63,1.1052553603095872,0.0011920818350774694,25.0,0.007644246541226559,1.1427016534873744
64,1.1061205628372375,0.001169031695601353,25.0,0.008148425437753931,1.1434947819227264
64,1.106717661732719,0.0011882716057395252,25.0,0.007648608989880554,1.1440730619998205
65,1.1035708097967727,0.0011777572827258087,25.0,0.008070878690077539,1.1410856180088618
65,1.104686850152892,0.0011820987500844918,25.0,0.00750985003392121,1.1417491676414782
66,1.1016508296841667,0.0011832505877551046,25.0,0.007438553880257088,1.1386706482796443
66,1.0970350468985772,0.001176349587338023,25.0,0.007997494872155907,1.1344412832596655
67,1.093318189314271,0.0011716267777643519,25.0,0.007987841989329364,1.1305966990375291
67,1.0935297186294812,0.001173849094354962,25.0,0.00798955654255315,1.1308655017300655
68,1.0963528162011733,0.0011904539059497227,25.0,0.008261093710853647,1.1343752541221106
68,1.0918242403765044,0.0011637361894827336,25.0,0.00793194709374663,1.1288495914359982
69,1.1460534642900577,0.0012533786787671532,25.0,0.007944144976980379,1.1853320778271799
69,1.0980035994104098,0.001161583590858587,25.0,0.007731193310952343,1.134774381192601
70,1.1090997077169873,0.001166597810169194,25.0,0.0076798974248092795,1.1459445529040837
70,1.0913013505822406,0.001174125685179584,25.0,0.007992779640281781,1.1286472754637022
71,1.0886435281662714,0.001171587382365639,25.0,0.007884862248985363,1.1258180774393536
71,1.0974786540488923,0.0011840710909742649,25.0,0.008066474701231235,1.1351469093689202
72,1.094616006643925,0.001171603045623192,25.0,0.0077549731668589235,1.1316610608701185
72,1.096531123918679,0.0011857708878976322,25.0,0.007918481730026924,1.134093875958982
73,1.0909841437991574,0.0011861303666125251,25.0,0.008173363288860027,1.1288107659319322
73,1.0959442082615125,0.001185169271082573,25.0,0.007947074346953914,1.1335205171079863
74,1.092676727110119,0.0011975274857275108,25.0,0.008293983872431781,1.1309088964781693
74,1.0916517244603015,0.001174554081457536,25.0,0.008140329493271956,1.1291559082511502
75,1.1029058063398347,0.0011879054345151812,25.0,0.0076607149287907855,1.140264155462632
75,1.0897840668307284,0.0011760929212788773,25.0,0.007849428390412812,1.1270358178382274
76,1.08700203475918,0.001165342790314701,25.0,0.008091408773247589,1.1242270101226315
76,1.0946358682990358,0.0011733903923191377,25.0,0.007892764408490897,1.131863390464964
77,1.090245508422146,0.0011775810446541285,25.0,0.008157384046464536,1.12784241847605
77,1.0909966237471393,0.0011593876672010524,25.0,0.007938071531785603,1.1279193860901224
78,1.0975944558113957,0.0011820095829647836,25.0,0.007618848233858043,1.1347635455393905
78,1.090085860217017,0.0011902660239793128,25.0,0.008202396008758649,1.128044907698791
79,1.0954842420909863,0.0011751967715375976,25.0,0.007946658920167089,1.1328108176199672
79,1.088172155945853,0.0011752401183382664,25.0,0.00836549098614541,1.1259186515375652
80,1.095059460273506,0.0011829196477946792,25.0,0.0075163580625882565,1.132148809677661
80,1.0964299497015402,0.0011642980349892773,25.0,0.007562794896271832,1.1331002007187687
81,1.08744359521422,0.0011705418975455886,25.0,0.0083593255868026,1.125066469919141
81,1.0819474491257566,0.0011572205425475696,25.0,0.008242076983445295,1.119120041293373
82,1.0986409364134502,0.0011840713121003636,25.0,0.008090130604901597,1.1363328452173032
82,1.0871321800209226,0.001178665896267852,25.0,0.008331831819599582,1.1249306616329011
83,1.0814657830002756,0.0011495514656693594,25.0,0.008198335638486574,1.1184029046826578
83,1.096657472990808,0.0011778399757791443,25.0,0.007818620717929055,1.133922091836021
84,1.091058360648326,0.0011741569582322893,25.0,0.008152937602700758,1.1285652247988809
84,1.1005646048557192,0.0011799230176534148,25.0,0.007920539754697876,1.1379832191126686
85,1.081807318336924,0.001169129595969557,25.0,0.007921417847804743,1.1189569788929385
85,1.0997227394068725,0.0011802036830597515,25.0,0.007924013012055494,1.1371518457419547
86,1.082882397356921,0.0011456020986733554,25.0,0.008241965595481645,1.1197644166986243
