epoch,w_net_1_0,w_net_1_1,w_net_1_2,w_net_1_3,w_net_1_4,w_net_1_5,w_net_1_6,w_net_1_7,w_net_1_8,w_net_1_9,w_net_2_0,w_net_2_1,w_net_2_2,w_net_2_3,w_net_2_4,w_net_2_5,w_net_2_6,w_net_2_7,w_net_2_8,w_net_2_9
6,0.4534860754493384,0.46145429225106926,0.4611586901763224,0.4769682151589242,0.45830377951160206,0.47976533757581785,0.4363838159620623,0.4558247060006031,0.44469794663227846,0.4512443900448797,0.453642055053165,0.4605577689243028,0.4658149515919753,0.47598989048020224,0.46082494572725485,0.4837791690381332,0.4408216173098016,0.45574102175012654,0.4465932758107707,0.45164280564424764
6,0.09903,0.10077,0.10071,0.10416,0.10008,0.10477,0.0953,0.09954,0.09711,0.09854,0.09872,0.10022,0.10137,0.10358,0.10028,0.10527,0.09593,0.09917,0.09718,0.09828
7,0.4669694875086403,0.4697610384501918,0.47543294401933145,0.49743697039439283,0.4723815273166315,0.49847036328871885,0.45475956820412167,0.4668016194331983,0.45102346480279576,0.461198478774797,0.46765683017393,0.46607964778867306,0.47867782085288724,0.49765405067250545,0.4704761904761905,0.49585207396301834,0.46190658499234305,0.46824997484150144,0.4513028831863667,0.4615462150992844
7,0.09904,0.1002,0.10078,0.10485,0.10014,0.10526,0.09589,0.09928,0.09638,0.09818,0.09891,0.09948,0.1014,0.10453,0.09998,0.10517,0.09691,0.0992,0.09639,0.09804
8,0.4695145631067962,0.46536234777400676,0.47901533494753834,0.5038379530916846,0.47502741501345835,0.5009611687812381,0.4547760757147038,0.46582970537612634,0.45170653588229415,0.4590363895100631,0.47207224894473343,0.46745796241345206,0.48252605763335377,0.4999009704892058,0.47429502188740713,0.4992823457043264,0.4536807688496979,0.4748943696570699,0.4539525691699604,0.46122614697523345
8,0.09915,0.09962,0.10098,0.10545,0.10027,0.10552,0.09601,0.09904,0.09612,0.09783,0.09914,0.09919,0.10154,0.10485,0.10001,0.10523,0.09651,0.09954,0.09619,0.09779
9,0.46905062676124776,0.47089007302151176,0.4807949747708784,0.5030457850265277,0.4742079610073111,0.5059523809523809,0.454114392966512,0.4738706820194861,0.45220106779490277,0.4625113831832439,0.4727077433844351,0.4673477564102564,0.48024905583341826,0.4952371197377854,0.47315805258422483,0.4953551093796824,0.4511041009463722,0.4704534130543099,0.4554183813443071,0.45863895680521594
9,0.09907,0.09952,0.10106,0.10558,0.10018,0.10579,0.09592,0.09924,0.0959,0.09773,0.0994,0.09915,0.10159,0.10487,0.10007,0.10516,0.09628,0.09957,0.09627,0.09764
10,0.470785629688117,0.46522565796057236,0.4806350490443928,0.4960088915833081,0.47355793262021395,0.4989737274220033,0.4556431979744864,0.4732195409064156,0.45176049333598567,0.4587277353689567,0.469059896866323,0.4683468346834684,0.4844965155034846,0.5026703695791497,0.47506718423409977,0.5019507089161671,0.45418006430868174,0.4691506410256411,0.4552216893412939,0.46324786324786327
10,0.09918,0.09931,0.10119,0.10546,0.10019,0.10575,0.09603,0.09943,0.09585,0.0976,0.0993,0.09907,0.1017,0.10509,0.10009,0.10529,0.09617,0.09944,0.09621,0.09764
